Vgate,Vbias,VDD,W1,W2,Bandwidth,DCPowerConsumption,VoltageGain
0.6,0.7,1.8,4.75e-05,6e-06,17900000000.0,0.000492,-3.04
0.6,0.7,1.8,4.75e-05,7e-06,19300000000.0,0.000566,-3.153
0.6,0.7,1.8,4.75e-05,8e-06,20400000000.0,0.000638,-3.268
0.6,0.7,1.8,5.25e-05,5e-06,14800000000.0,0.000419,-2.878
0.6,0.7,1.8,5.25e-05,2e-06,8510000000.0,0.000176,-2.596
0.6,0.7,1.8,5.25e-05,3e-06,11000000000.0,0.000259,-2.688
0.6,0.7,1.8,5.25e-05,4e-06,13200000000.0,0.00034,-2.781
0.6,0.7,1.8,5.25e-05,6e-06,16100000000.0,0.000496,-2.977
0.6,0.7,1.8,5.25e-05,7e-06,17100000000.0,0.000571,-3.078
0.6,0.7,1.8,5.25e-05,8e-06,18000000000.0,0.000645,-3.181
0.6,0.7,1.8,5.5e-05,5e-06,14100000000.0,0.00042,-2.855
0.6,0.7,1.8,5.5e-05,2e-06,8110000000.0,0.000176,-2.588
0.6,0.7,1.8,5.5e-05,3e-06,10500000000.0,0.000259,-2.675
0.6,0.7,1.8,5.5e-05,4e-06,12500000000.0,0.000341,-2.764
0.6,0.7,1.8,5.5e-05,6e-06,15300000000.0,0.000498,-2.949
0.6,0.7,1.8,5.5e-05,7e-06,16200000000.0,0.000574,-3.045
0.6,0.7,1.8,5.5e-05,8e-06,17000000000.0,0.000648,-3.143
0.6,0.7,1.8,5.75e-05,5e-06,13400000000.0,0.000421,-2.835
0.6,0.7,1.8,5.75e-05,2e-06,7720000000.0,0.000176,-2.581
0.6,0.7,1.8,5.75e-05,3e-06,10100000000.0,0.00026,-2.664
0.6,0.7,1.8,5.75e-05,4e-06,11900000000.0,0.000342,-2.749
0.6,0.7,1.8,5.75e-05,6e-06,14500000000.0,0.000499,-2.925
0.6,0.7,1.8,5.75e-05,7e-06,15400000000.0,0.000576,-3.016
0.6,0.7,1.8,5.75e-05,8e-06,16100000000.0,0.000651,-3.109
0.6,0.7,1.8,6e-05,5e-06,12700000000.0,0.000423,-2.817
0.6,0.7,1.8,6e-05,2e-06,7350000000.0,0.000176,-2.574
0.6,0.7,1.8,6e-05,3e-06,9650000000.0,0.00026,-2.654
0.6,0.7,1.8,6e-05,4e-06,11300000000.0,0.000342,-2.734
0.6,0.7,1.8,6e-05,6e-06,13800000000.0,0.000501,-2.902
0.6,0.7,1.8,6e-05,7e-06,14700000000.0,0.000578,-2.989
0.6,0.7,1.8,6e-05,8e-06,15300000000.0,0.000653,-3.078
0.6,0.5,1.2,5e-05,5e-06,855000000.0,1.03e-05,-2.556
0.6,0.5,1.2,5e-05,2e-06,403000000.0,4.29e-06,-2.538
0.6,0.5,1.2,5e-05,3e-06,570000000.0,6.34e-06,-2.545
0.6,0.5,1.2,5e-05,4e-06,721000000.0,8.35e-06,-2.551
0.6,0.5,1.2,5e-05,6e-06,960000000.0,1.23e-05,-2.561
0.6,0.5,1.2,5e-05,7e-06,1070000000.0,1.43e-05,-2.565
0.6,0.5,1.2,5e-05,8e-06,1190000000.0,1.62e-05,-2.569
0.6,0.5,1.2,4e-05,5e-06,980000000.0,1.02e-05,-2.562
0.6,0.5,1.2,4e-05,2e-06,497000000.0,4.25e-06,-2.542
0.6,0.5,1.2,4e-05,3e-06,675000000.0,6.28e-06,-2.549
0.6,0.5,1.2,4e-05,4e-06,852000000.0,8.26e-06,-2.556
0.6,0.5,1.2,4e-05,6e-06,1130000000.0,1.22e-05,-2.567
0.6,0.5,1.2,4e-05,7e-06,1260000000.0,1.41e-05,-2.572
0.6,0.5,1.2,4e-05,8e-06,1370000000.0,1.6e-05,-2.577
0.6,0.5,1.2,4.25e-05,5e-06,946000000.0,1.03e-05,-2.56
0.6,0.5,1.2,4.25e-05,2e-06,472000000.0,4.26e-06,-2.541
0.6,0.5,1.2,4.25e-05,3e-06,634000000.0,6.29e-06,-2.548
0.6,0.5,1.2,4.25e-05,4e-06,818000000.0,8.28e-06,-2.554
0.6,0.5,1.2,4.25e-05,6e-06,1070000000.0,1.22e-05,-2.565
0.6,0.5,1.2,4.25e-05,7e-06,1210000000.0,1.42e-05,-2.57
0.6,0.5,1.2,4.25e-05,8e-06,1320000000.0,1.61e-05,-2.574
0.6,0.5,1.2,4.5e-05,5e-06,914000000.0,1.03e-05,-2.559
0.6,0.5,1.2,4.5e-05,2e-06,449000000.0,4.27e-06,-2.54
0.6,0.5,1.2,4.5e-05,3e-06,611000000.0,6.31e-06,-2.547
0.6,0.5,1.2,4.5e-05,4e-06,784000000.0,8.31e-06,-2.553
0.6,0.5,1.2,4.5e-05,6e-06,1020000000.0,1.22e-05,-2.564
0.6,0.5,1.2,4.5e-05,7e-06,1160000000.0,1.42e-05,-2.568
0.6,0.5,1.2,4.5e-05,8e-06,1280000000.0,1.61e-05,-2.572
0.6,0.5,1.2,4.75e-05,5e-06,884000000.0,1.03e-05,-2.557
0.6,0.5,1.2,4.75e-05,2e-06,426000000.0,4.29e-06,-2.539
0.6,0.5,1.2,4.75e-05,3e-06,590000000.0,6.32e-06,-2.546
0.6,0.5,1.2,4.75e-05,4e-06,752000000.0,8.33e-06,-2.552
0.6,0.5,1.2,4.75e-05,6e-06,989000000.0,1.23e-05,-2.562
0.6,0.5,1.2,4.75e-05,7e-06,1120000000.0,1.42e-05,-2.566
0.6,0.5,1.2,4.75e-05,8e-06,1230000000.0,1.62e-05,-2.571
0.6,0.5,1.2,5.25e-05,5e-06,828000000.0,1.04e-05,-2.555
0.6,0.5,1.2,5.25e-05,2e-06,385000000.0,4.3e-06,-2.537
0.6,0.5,1.2,5.25e-05,3e-06,552000000.0,6.35e-06,-2.544
0.6,0.5,1.2,5.25e-05,4e-06,690000000.0,8.36e-06,-2.55
0.6,0.5,1.2,5.25e-05,6e-06,933000000.0,1.23e-05,-2.559
0.6,0.5,1.2,5.25e-05,7e-06,1020000000.0,1.43e-05,-2.563
0.6,0.5,1.2,5.25e-05,8e-06,1150000000.0,1.62e-05,-2.568
0.6,0.5,1.2,5.5e-05,5e-06,801000000.0,1.04e-05,-2.554
0.6,0.5,1.2,5.5e-05,2e-06,373000000.0,4.31e-06,-2.537
0.6,0.5,1.2,5.5e-05,3e-06,534000000.0,6.37e-06,-2.543
0.6,0.5,1.2,5.5e-05,4e-06,659000000.0,8.38e-06,-2.549
0.6,0.5,1.2,5.5e-05,6e-06,907000000.0,1.24e-05,-2.558
0.6,0.5,1.2,5.5e-05,7e-06,997000000.0,1.43e-05,-2.562
0.6,0.5,1.2,5.5e-05,8e-06,1110000000.0,1.63e-05,-2.566
0.6,0.5,1.2,5.75e-05,5e-06,775000000.0,1.04e-05,-2.553
0.6,0.5,1.2,5.75e-05,2e-06,362000000.0,4.33e-06,-2.535
0.6,0.5,1.2,5.75e-05,3e-06,517000000.0,6.38e-06,-2.542
0.6,0.5,1.2,5.75e-05,4e-06,630000000.0,8.4e-06,-2.548
0.6,0.5,1.2,5.75e-05,6e-06,884000000.0,1.24e-05,-2.556
0.6,0.5,1.2,5.75e-05,7e-06,972000000.0,1.44e-05,-2.561
0.6,0.5,1.2,5.75e-05,8e-06,1070000000.0,1.63e-05,-2.565
0.6,0.5,1.2,6e-05,5e-06,750000000.0,1.04e-05,-2.552
0.6,0.5,1.2,6e-05,2e-06,351000000.0,4.34e-06,-2.535
0.6,0.5,1.2,6e-05,3e-06,500000000.0,6.39e-06,-2.542
0.6,0.5,1.2,6e-05,4e-06,614000000.0,8.42e-06,-2.547
0.6,0.5,1.2,6e-05,6e-06,860000000.0,1.24e-05,-2.555
0.6,0.5,1.2,6e-05,7e-06,948000000.0,1.44e-05,-2.56
0.6,0.5,1.2,6e-05,8e-06,1030000000.0,1.63e-05,-2.564
0.6,0.5,1.1,5e-05,5e-06,848000000.0,9.39e-06,-2.56
0.6,0.5,1.1,5e-05,2e-06,398000000.0,3.91e-06,-2.541
0.6,0.5,1.1,5e-05,3e-06,566000000.0,5.76e-06,-2.549
0.6,0.5,1.1,5e-05,4e-06,713000000.0,7.59e-06,-2.555
0.6,0.5,1.1,5e-05,6e-06,954000000.0,1.12e-05,-2.564
0.6,0.5,1.1,5e-05,7e-06,1060000000.0,1.3e-05,-2.569
0.6,0.5,1.1,5e-05,8e-06,1180000000.0,1.47e-05,-2.574
0.6,0.5,1.1,4e-05,5e-06,972000000.0,9.3e-06,-2.566
0.6,0.5,1.1,4e-05,2e-06,492000000.0,3.87e-06,-2.546
0.6,0.5,1.1,4e-05,3e-06,667000000.0,5.71e-06,-2.553
0.6,0.5,1.1,4e-05,4e-06,845000000.0,7.51e-06,-2.56
0.6,0.5,1.1,4e-05,6e-06,1110000000.0,1.11e-05,-2.572
0.6,0.5,1.1,4e-05,7e-06,1250000000.0,1.28e-05,-2.576
0.6,0.5,1.1,4e-05,8e-06,1360000000.0,1.46e-05,-2.581
0.6,0.5,1.1,4.25e-05,5e-06,938000000.0,9.32e-06,-2.564
0.6,0.5,1.1,4.25e-05,2e-06,468000000.0,3.88e-06,-2.545
0.6,0.5,1.1,4.25e-05,3e-06,629000000.0,5.72e-06,-2.552
0.6,0.5,1.1,4.25e-05,4e-06,810000000.0,7.53e-06,-2.559
0.6,0.5,1.1,4.25e-05,6e-06,1060000000.0,1.11e-05,-2.57
0.6,0.5,1.1,4.25e-05,7e-06,1200000000.0,1.29e-05,-2.574
0.6,0.5,1.1,4.25e-05,8e-06,1310000000.0,1.46e-05,-2.579
0.6,0.5,1.1,4.5e-05,5e-06,907000000.0,9.35e-06,-2.563
0.6,0.5,1.1,4.5e-05,2e-06,445000000.0,3.89e-06,-2.543
0.6,0.5,1.1,4.5e-05,3e-06,606000000.0,5.74e-06,-2.551
0.6,0.5,1.1,4.5e-05,4e-06,777000000.0,7.55e-06,-2.557
0.6,0.5,1.1,4.5e-05,6e-06,1010000000.0,1.11e-05,-2.567
0.6,0.5,1.1,4.5e-05,7e-06,1150000000.0,1.29e-05,-2.573
0.6,0.5,1.1,4.5e-05,8e-06,1260000000.0,1.46e-05,-2.577
0.6,0.5,1.1,4.75e-05,5e-06,877000000.0,9.37e-06,-2.561
0.6,0.5,1.1,4.75e-05,2e-06,422000000.0,3.9e-06,-2.542
0.6,0.5,1.1,4.75e-05,3e-06,585000000.0,5.75e-06,-2.55
0.6,0.5,1.1,4.75e-05,4e-06,745000000.0,7.57e-06,-2.556
0.6,0.5,1.1,4.75e-05,6e-06,982000000.0,1.12e-05,-2.566
0.6,0.5,1.1,4.75e-05,7e-06,1100000000.0,1.29e-05,-2.571
0.6,0.5,1.1,4.75e-05,8e-06,1220000000.0,1.47e-05,-2.575
0.6,0.5,1.1,5.25e-05,5e-06,820000000.0,9.42e-06,-2.559
0.6,0.5,1.1,5.25e-05,2e-06,382000000.0,3.92e-06,-2.541
0.6,0.5,1.1,5.25e-05,3e-06,547000000.0,5.78e-06,-2.548
0.6,0.5,1.1,5.25e-05,4e-06,682000000.0,7.61e-06,-2.554
0.6,0.5,1.1,5.25e-05,6e-06,926000000.0,1.12e-05,-2.563
0.6,0.5,1.1,5.25e-05,7e-06,1020000000.0,1.3e-05,-2.568
0.6,0.5,1.1,5.25e-05,8e-06,1140000000.0,1.48e-05,-2.572
0.6,0.5,1.1,5.5e-05,5e-06,794000000.0,9.44e-06,-2.558
0.6,0.5,1.1,5.5e-05,2e-06,370000000.0,3.93e-06,-2.54
0.6,0.5,1.1,5.5e-05,3e-06,530000000.0,5.79e-06,-2.547
0.6,0.5,1.1,5.5e-05,4e-06,651000000.0,7.62e-06,-2.553
0.6,0.5,1.1,5.5e-05,6e-06,900000000.0,1.12e-05,-2.562
0.6,0.5,1.1,5.5e-05,7e-06,989000000.0,1.3e-05,-2.566
0.6,0.5,1.1,5.5e-05,8e-06,1090000000.0,1.48e-05,-2.571
0.6,0.5,1.1,5.75e-05,5e-06,768000000.0,9.46e-06,-2.557
0.6,0.5,1.1,5.75e-05,2e-06,359000000.0,3.93e-06,-2.54
0.6,0.5,1.1,5.75e-05,3e-06,512000000.0,5.8e-06,-2.546
0.6,0.5,1.1,5.75e-05,4e-06,626000000.0,7.64e-06,-2.552
0.6,0.5,1.1,5.75e-05,6e-06,876000000.0,1.13e-05,-2.561
0.6,0.5,1.1,5.75e-05,7e-06,964000000.0,1.3e-05,-2.565
0.6,0.5,1.1,5.75e-05,8e-06,1050000000.0,1.48e-05,-2.569
0.6,0.5,1.1,6e-05,5e-06,742000000.0,9.47e-06,-2.556
0.6,0.5,1.1,6e-05,2e-06,348000000.0,3.94e-06,-2.539
0.6,0.5,1.1,6e-05,3e-06,496000000.0,5.81e-06,-2.546
0.6,0.5,1.1,6e-05,4e-06,609000000.0,7.65e-06,-2.551
0.6,0.5,1.1,6e-05,6e-06,852000000.0,1.13e-05,-2.56
0.6,0.5,1.1,6e-05,7e-06,940000000.0,1.31e-05,-2.564
0.6,0.5,1.1,6e-05,8e-06,1020000000.0,1.48e-05,-2.568
0.6,0.5,1.3,5e-05,5e-06,863000000.0,1.13e-05,-2.553
0.6,0.5,1.3,5e-05,2e-06,408000000.0,4.69e-06,-2.535
0.6,0.5,1.3,5e-05,3e-06,575000000.0,6.92e-06,-2.542
0.6,0.5,1.3,5e-05,4e-06,729000000.0,9.11e-06,-2.548
0.6,0.5,1.3,5e-05,6e-06,968000000.0,1.34e-05,-2.558
0.6,0.5,1.3,5e-05,7e-06,1080000000.0,1.56e-05,-2.562
0.6,0.5,1.3,5e-05,8e-06,1200000000.0,1.77e-05,-2.565
0.6,0.5,1.3,4e-05,5e-06,988000000.0,1.12e-05,-2.559
0.6,0.5,1.3,4e-05,2e-06,501000000.0,4.64e-06,-2.539
0.6,0.5,1.3,4e-05,3e-06,684000000.0,6.85e-06,-2.546
0.6,0.5,1.3,4e-05,4e-06,859000000.0,9.02e-06,-2.553
0.6,0.5,1.3,4e-05,6e-06,1140000000.0,1.33e-05,-2.564
0.6,0.5,1.3,4e-05,7e-06,1270000000.0,1.54e-05,-2.569
0.6,0.5,1.3,4e-05,8e-06,1380000000.0,1.75e-05,-2.573
0.6,0.5,1.3,4.25e-05,5e-06,954000000.0,1.12e-05,-2.557
0.6,0.5,1.3,4.25e-05,2e-06,477000000.0,4.66e-06,-2.538
0.6,0.5,1.3,4.25e-05,3e-06,643000000.0,6.87e-06,-2.545
0.6,0.5,1.3,4.25e-05,4e-06,825000000.0,9.05e-06,-2.551
0.6,0.5,1.3,4.25e-05,6e-06,1080000000.0,1.33e-05,-2.562
0.6,0.5,1.3,4.25e-05,7e-06,1220000000.0,1.54e-05,-2.567
0.6,0.5,1.3,4.25e-05,8e-06,1330000000.0,1.76e-05,-2.571
0.6,0.5,1.3,4.5e-05,5e-06,922000000.0,1.12e-05,-2.555
0.6,0.5,1.3,4.5e-05,2e-06,454000000.0,4.67e-06,-2.537
0.6,0.5,1.3,4.5e-05,3e-06,616000000.0,6.89e-06,-2.544
0.6,0.5,1.3,4.5e-05,4e-06,792000000.0,9.07e-06,-2.55
0.6,0.5,1.3,4.5e-05,6e-06,1030000000.0,1.34e-05,-2.56
0.6,0.5,1.3,4.5e-05,7e-06,1170000000.0,1.55e-05,-2.565
0.6,0.5,1.3,4.5e-05,8e-06,1290000000.0,1.76e-05,-2.569
0.6,0.5,1.3,4.75e-05,5e-06,892000000.0,1.13e-05,-2.554
0.6,0.5,1.3,4.75e-05,2e-06,431000000.0,4.68e-06,-2.536
0.6,0.5,1.3,4.75e-05,3e-06,595000000.0,6.91e-06,-2.543
0.6,0.5,1.3,4.75e-05,4e-06,760000000.0,9.09e-06,-2.549
0.6,0.5,1.3,4.75e-05,6e-06,997000000.0,1.34e-05,-2.559
0.6,0.5,1.3,4.75e-05,7e-06,1130000000.0,1.55e-05,-2.563
0.6,0.5,1.3,4.75e-05,8e-06,1250000000.0,1.76e-05,-2.567
0.6,0.5,1.3,5.25e-05,5e-06,835000000.0,1.13e-05,-2.552
0.6,0.5,1.3,5.25e-05,2e-06,387000000.0,4.7e-06,-2.534
0.6,0.5,1.3,5.25e-05,3e-06,557000000.0,6.94e-06,-2.541
0.6,0.5,1.3,5.25e-05,4e-06,698000000.0,9.13e-06,-2.547
0.6,0.5,1.3,5.25e-05,6e-06,941000000.0,1.35e-05,-2.556
0.6,0.5,1.3,5.25e-05,7e-06,1040000000.0,1.56e-05,-2.56
0.6,0.5,1.3,5.25e-05,8e-06,1160000000.0,1.77e-05,-2.564
0.6,0.5,1.3,5.5e-05,5e-06,809000000.0,1.13e-05,-2.551
0.6,0.5,1.3,5.5e-05,2e-06,376000000.0,4.71e-06,-2.534
0.6,0.5,1.3,5.5e-05,3e-06,539000000.0,6.95e-06,-2.54
0.6,0.5,1.3,5.5e-05,4e-06,668000000.0,9.15e-06,-2.546
0.6,0.5,1.3,5.5e-05,6e-06,915000000.0,1.35e-05,-2.555
0.6,0.5,1.3,5.5e-05,7e-06,1010000000.0,1.57e-05,-2.558
0.6,0.5,1.3,5.5e-05,8e-06,1120000000.0,1.78e-05,-2.563
0.6,0.5,1.3,5.75e-05,5e-06,783000000.0,1.14e-05,-2.55
0.6,0.5,1.3,5.75e-05,2e-06,364000000.0,4.72e-06,-2.533
0.6,0.5,1.3,5.75e-05,3e-06,522000000.0,6.96e-06,-2.539
0.6,0.5,1.3,5.75e-05,4e-06,638000000.0,9.17e-06,-2.545
0.6,0.5,1.3,5.75e-05,6e-06,890000000.0,1.35e-05,-2.554
0.6,0.5,1.3,5.75e-05,7e-06,980000000.0,1.57e-05,-2.557
0.6,0.5,1.3,5.75e-05,8e-06,1080000000.0,1.78e-05,-2.561
0.6,0.5,1.3,6e-05,5e-06,758000000.0,1.14e-05,-2.549
0.6,0.5,1.3,6e-05,2e-06,354000000.0,4.73e-06,-2.533
0.6,0.5,1.3,6e-05,3e-06,505000000.0,6.98e-06,-2.538
0.6,0.5,1.3,6e-05,4e-06,618000000.0,9.19e-06,-2.544
0.6,0.5,1.3,6e-05,6e-06,866000000.0,1.35e-05,-2.553
0.6,0.5,1.3,6e-05,7e-06,956000000.0,1.57e-05,-2.556
0.6,0.5,1.3,6e-05,8e-06,1040000000.0,1.78e-05,-2.56
0.6,0.5,1.4,5e-05,5e-06,871000000.0,1.22e-05,-2.551
0.6,0.5,1.4,5e-05,2e-06,413000000.0,5.09e-06,-2.533
0.6,0.5,1.4,5e-05,3e-06,580000000.0,7.52e-06,-2.539
0.6,0.5,1.4,5e-05,4e-06,737000000.0,9.89e-06,-2.545
0.6,0.5,1.4,5e-05,6e-06,976000000.0,1.46e-05,-2.555
0.6,0.5,1.4,5e-05,7e-06,1100000000.0,1.69e-05,-2.56
0.6,0.5,1.4,5e-05,8e-06,1220000000.0,1.92e-05,-2.564
0.6,0.5,1.4,4e-05,5e-06,996000000.0,1.21e-05,-2.556
0.6,0.5,1.4,4e-05,2e-06,506000000.0,5.04e-06,-2.537
0.6,0.5,1.4,4e-05,3e-06,692000000.0,7.44e-06,-2.544
0.6,0.5,1.4,4e-05,4e-06,867000000.0,9.79e-06,-2.551
0.6,0.5,1.4,4e-05,6e-06,1150000000.0,1.44e-05,-2.562
0.6,0.5,1.4,4e-05,7e-06,1280000000.0,1.67e-05,-2.566
0.6,0.5,1.4,4e-05,8e-06,1390000000.0,1.9e-05,-2.571
0.6,0.5,1.4,4.25e-05,5e-06,962000000.0,1.22e-05,-2.555
0.6,0.5,1.4,4.25e-05,2e-06,482000000.0,5.05e-06,-2.536
0.6,0.5,1.4,4.25e-05,3e-06,652000000.0,7.46e-06,-2.542
0.6,0.5,1.4,4.25e-05,4e-06,833000000.0,9.82e-06,-2.549
0.6,0.5,1.4,4.25e-05,6e-06,1100000000.0,1.45e-05,-2.56
0.6,0.5,1.4,4.25e-05,7e-06,1240000000.0,1.68e-05,-2.565
0.6,0.5,1.4,4.25e-05,8e-06,1350000000.0,1.9e-05,-2.569
0.6,0.5,1.4,4.5e-05,5e-06,930000000.0,1.22e-05,-2.553
0.6,0.5,1.4,4.5e-05,2e-06,459000000.0,5.07e-06,-2.535
0.6,0.5,1.4,4.5e-05,3e-06,621000000.0,7.48e-06,-2.541
0.6,0.5,1.4,4.5e-05,4e-06,800000000.0,9.85e-06,-2.548
0.6,0.5,1.4,4.5e-05,6e-06,1040000000.0,1.45e-05,-2.558
0.6,0.5,1.4,4.5e-05,7e-06,1190000000.0,1.68e-05,-2.563
0.6,0.5,1.4,4.5e-05,8e-06,1300000000.0,1.91e-05,-2.567
0.6,0.5,1.4,4.75e-05,5e-06,899000000.0,1.22e-05,-2.552
0.6,0.5,1.4,4.75e-05,2e-06,436000000.0,5.08e-06,-2.534
0.6,0.5,1.4,4.75e-05,3e-06,600000000.0,7.5e-06,-2.54
0.6,0.5,1.4,4.75e-05,4e-06,768000000.0,9.87e-06,-2.547
0.6,0.5,1.4,4.75e-05,6e-06,1010000000.0,1.45e-05,-2.557
0.6,0.5,1.4,4.75e-05,7e-06,1140000000.0,1.68e-05,-2.561
0.6,0.5,1.4,4.75e-05,8e-06,1260000000.0,1.91e-05,-2.565
0.6,0.5,1.4,5.25e-05,5e-06,843000000.0,1.23e-05,-2.55
0.6,0.5,1.4,5.25e-05,2e-06,391000000.0,5.1e-06,-2.532
0.6,0.5,1.4,5.25e-05,3e-06,561000000.0,7.53e-06,-2.539
0.6,0.5,1.4,5.25e-05,4e-06,706000000.0,9.91e-06,-2.544
0.6,0.5,1.4,5.25e-05,6e-06,948000000.0,1.46e-05,-2.554
0.6,0.5,1.4,5.25e-05,7e-06,1050000000.0,1.69e-05,-2.558
0.6,0.5,1.4,5.25e-05,8e-06,1180000000.0,1.93e-05,-2.561
0.6,0.5,1.4,5.5e-05,5e-06,816000000.0,1.23e-05,-2.548
0.6,0.5,1.4,5.5e-05,2e-06,378000000.0,5.11e-06,-2.532
0.6,0.5,1.4,5.5e-05,3e-06,544000000.0,7.55e-06,-2.538
0.6,0.5,1.4,5.5e-05,4e-06,676000000.0,9.93e-06,-2.544
0.6,0.5,1.4,5.5e-05,6e-06,922000000.0,1.46e-05,-2.553
0.6,0.5,1.4,5.5e-05,7e-06,1010000000.0,1.7e-05,-2.557
0.6,0.5,1.4,5.5e-05,8e-06,1140000000.0,1.93e-05,-2.56
0.6,0.5,1.4,5.75e-05,5e-06,791000000.0,1.23e-05,-2.547
0.6,0.5,1.4,5.75e-05,2e-06,367000000.0,5.12e-06,-2.531
0.6,0.5,1.4,5.75e-05,3e-06,526000000.0,7.56e-06,-2.537
0.6,0.5,1.4,5.75e-05,4e-06,646000000.0,9.95e-06,-2.543
0.6,0.5,1.4,5.75e-05,6e-06,898000000.0,1.47e-05,-2.552
0.6,0.5,1.4,5.75e-05,7e-06,987000000.0,1.7e-05,-2.556
0.6,0.5,1.4,5.75e-05,8e-06,1100000000.0,1.93e-05,-2.559
0.6,0.5,1.4,6e-05,5e-06,765000000.0,1.24e-05,-2.546
0.6,0.5,1.4,6e-05,2e-06,356000000.0,5.13e-06,-2.531
0.6,0.5,1.4,6e-05,3e-06,510000000.0,7.57e-06,-2.536
0.6,0.5,1.4,6e-05,4e-06,623000000.0,9.97e-06,-2.542
0.6,0.5,1.4,6e-05,6e-06,874000000.0,1.47e-05,-2.551
0.6,0.5,1.4,6e-05,7e-06,963000000.0,1.7e-05,-2.555
0.6,0.5,1.4,6e-05,8e-06,1060000000.0,1.94e-05,-2.558
0.6,0.5,1.5,5e-05,5e-06,879000000.0,1.32e-05,-2.55
0.6,0.5,1.5,5e-05,2e-06,418000000.0,5.5e-06,-2.532
0.6,0.5,1.5,5e-05,3e-06,585000000.0,8.12e-06,-2.538
0.6,0.5,1.5,5e-05,4e-06,745000000.0,1.07e-05,-2.544
0.6,0.5,1.5,5e-05,6e-06,984000000.0,1.57e-05,-2.554
0.6,0.5,1.5,5e-05,7e-06,1110000000.0,1.82e-05,-2.559
0.6,0.5,1.5,5e-05,8e-06,1230000000.0,2.07e-05,-2.562
0.6,0.5,1.5,4e-05,5e-06,1010000000.0,1.31e-05,-2.555
0.6,0.5,1.5,4e-05,2e-06,511000000.0,5.44e-06,-2.536
0.6,0.5,1.5,4e-05,3e-06,700000000.0,8.03e-06,-2.543
0.6,0.5,1.5,4e-05,4e-06,875000000.0,1.06e-05,-2.549
0.6,0.5,1.5,4e-05,6e-06,1170000000.0,1.56e-05,-2.561
0.6,0.5,1.5,4e-05,7e-06,1300000000.0,1.8e-05,-2.565
0.6,0.5,1.5,4e-05,8e-06,1410000000.0,2.05e-05,-2.57
0.6,0.5,1.5,4.25e-05,5e-06,970000000.0,1.31e-05,-2.554
0.6,0.5,1.5,4.25e-05,2e-06,487000000.0,5.46e-06,-2.535
0.6,0.5,1.5,4.25e-05,3e-06,660000000.0,8.05e-06,-2.542
0.6,0.5,1.5,4.25e-05,4e-06,841000000.0,1.06e-05,-2.548
0.6,0.5,1.5,4.25e-05,6e-06,1110000000.0,1.56e-05,-2.559
0.6,0.5,1.5,4.25e-05,7e-06,1250000000.0,1.81e-05,-2.563
0.6,0.5,1.5,4.25e-05,8e-06,1360000000.0,2.06e-05,-2.568
0.6,0.5,1.5,4.5e-05,5e-06,938000000.0,1.32e-05,-2.552
0.6,0.5,1.5,4.5e-05,2e-06,464000000.0,5.47e-06,-2.534
0.6,0.5,1.5,4.5e-05,3e-06,625000000.0,8.07e-06,-2.541
0.6,0.5,1.5,4.5e-05,4e-06,808000000.0,1.06e-05,-2.547
0.6,0.5,1.5,4.5e-05,6e-06,1060000000.0,1.57e-05,-2.557
0.6,0.5,1.5,4.5e-05,7e-06,1200000000.0,1.82e-05,-2.562
0.6,0.5,1.5,4.5e-05,8e-06,1310000000.0,2.06e-05,-2.566
0.6,0.5,1.5,4.75e-05,5e-06,907000000.0,1.32e-05,-2.551
0.6,0.5,1.5,4.75e-05,2e-06,441000000.0,5.48e-06,-2.533
0.6,0.5,1.5,4.75e-05,3e-06,604000000.0,8.09e-06,-2.54
0.6,0.5,1.5,4.75e-05,4e-06,776000000.0,1.07e-05,-2.545
0.6,0.5,1.5,4.75e-05,6e-06,1010000000.0,1.57e-05,-2.556
0.6,0.5,1.5,4.75e-05,7e-06,1150000000.0,1.82e-05,-2.56
0.6,0.5,1.5,4.75e-05,8e-06,1270000000.0,2.07e-05,-2.564
0.6,0.5,1.5,5.25e-05,5e-06,851000000.0,1.33e-05,-2.548
0.6,0.5,1.5,5.25e-05,2e-06,396000000.0,5.51e-06,-2.531
0.6,0.5,1.5,5.25e-05,3e-06,567000000.0,8.14e-06,-2.537
0.6,0.5,1.5,5.25e-05,4e-06,715000000.0,1.07e-05,-2.543
0.6,0.5,1.5,5.25e-05,6e-06,957000000.0,1.58e-05,-2.553
0.6,0.5,1.5,5.25e-05,7e-06,1060000000.0,1.83e-05,-2.557
0.6,0.5,1.5,5.25e-05,8e-06,1190000000.0,2.08e-05,-2.561
0.6,0.5,1.5,5.5e-05,5e-06,824000000.0,1.33e-05,-2.547
0.6,0.5,1.5,5.5e-05,2e-06,381000000.0,5.52e-06,-2.531
0.6,0.5,1.5,5.5e-05,3e-06,549000000.0,8.15e-06,-2.536
0.6,0.5,1.5,5.5e-05,4e-06,685000000.0,1.07e-05,-2.542
0.6,0.5,1.5,5.5e-05,6e-06,930000000.0,1.58e-05,-2.552
0.6,0.5,1.5,5.5e-05,7e-06,1020000000.0,1.83e-05,-2.556
0.6,0.5,1.5,5.5e-05,8e-06,1150000000.0,2.08e-05,-2.56
0.6,0.5,1.5,5.75e-05,5e-06,799000000.0,1.33e-05,-2.546
0.6,0.5,1.5,5.75e-05,2e-06,370000000.0,5.53e-06,-2.53
0.6,0.5,1.5,5.75e-05,3e-06,532000000.0,8.17e-06,-2.536
