Rd,VDD,Vgate,Wn,Bandwidth,DCPowerConsumption,VoltageGain
750.0,1.8,0.65,6e-06,296000000.0,0.000855,8.714
750.0,1.8,0.65,6.5e-06,298000000.0,0.000911,9.211
750.0,1.8,0.65,7e-06,301000000.0,0.000964,9.661
750.0,1.8,0.65,8e-06,305000000.0,0.00107,10.45
750.0,1.8,0.65,8.5e-06,307000000.0,0.00112,10.8
750.0,1.8,0.65,9e-06,309000000.0,0.00116,11.12
750.0,1.8,0.65,9.5e-06,311000000.0,0.00121,11.42
750.0,1.8,0.65,1e-05,313000000.0,0.00126,11.7
750.0,1.8,0.65,1.05e-05,315000000.0,0.0013,11.97
750.0,1.8,0.65,1.1e-05,317000000.0,0.00134,12.21
750.0,1.8,0.65,1.15e-05,319000000.0,0.00139,12.44
750.0,1.8,0.65,1.2e-05,321000000.0,0.00143,12.66
750.0,1.8,0.65,1.25e-05,323000000.0,0.00147,12.87
750.0,1.8,0.65,1.3e-05,325000000.0,0.00151,13.06
750.0,1.8,0.65,1.35e-05,327000000.0,0.00154,13.25
750.0,1.8,0.65,1.4e-05,329000000.0,0.00158,13.42
750.0,1.8,0.65,1.45e-05,331000000.0,0.00162,13.59
750.0,1.8,0.65,1.5e-05,333000000.0,0.00165,13.75
750.0,1.8,0.7,7.5e-06,309000000.0,0.00142,11.0
750.0,1.8,0.7,3e-06,284000000.0,0.000686,5.038
750.0,1.8,0.7,3.5e-06,287000000.0,0.000781,6.121
750.0,1.8,0.7,4e-06,290000000.0,0.000872,7.035
750.0,1.8,0.7,4.5e-06,293000000.0,0.00096,7.821
750.0,1.8,0.7,5e-06,296000000.0,0.00104,8.508
750.0,1.8,0.7,5.5e-06,298000000.0,0.00113,9.116
750.0,1.8,0.7,6e-06,301000000.0,0.0012,9.659
750.0,1.8,0.7,6.5e-06,304000000.0,0.00128,10.15
750.0,1.8,0.7,7e-06,306000000.0,0.00135,10.59
750.0,1.8,0.7,8e-06,311000000.0,0.00149,11.37
750.0,1.8,0.7,8.5e-06,314000000.0,0.00156,11.71
750.0,1.8,0.7,9e-06,316000000.0,0.00162,12.02
750.0,1.8,0.7,9.5e-06,319000000.0,0.00168,12.31
750.0,1.8,0.7,1e-05,321000000.0,0.00174,12.58
750.0,1.8,0.7,1.05e-05,324000000.0,0.0018,12.84
750.0,1.8,0.7,1.1e-05,326000000.0,0.00186,13.07
750.0,1.8,0.7,1.15e-05,329000000.0,0.00192,13.29
750.0,1.8,0.7,1.2e-05,331000000.0,0.00197,13.5
750.0,1.8,0.7,1.25e-05,334000000.0,0.00202,13.7
750.0,1.8,0.7,1.3e-05,336000000.0,0.00207,13.88
750.0,1.8,0.7,1.35e-05,339000000.0,0.00213,14.05
750.0,1.8,0.7,1.4e-05,341000000.0,0.00217,14.22
750.0,1.8,0.7,1.45e-05,343000000.0,0.00222,14.37
750.0,1.8,0.7,1.5e-05,346000000.0,0.00227,14.52
750.0,1.8,0.75,7.5e-06,313000000.0,0.00186,11.51
750.0,1.8,0.75,3e-06,286000000.0,0.000908,5.596
750.0,1.8,0.75,3.5e-06,289000000.0,0.00103,6.676
750.0,1.8,0.75,4e-06,292000000.0,0.00115,7.588
750.0,1.8,0.75,4.5e-06,295000000.0,0.00127,8.373
750.0,1.8,0.75,5e-06,298000000.0,0.00138,9.058
750.0,1.8,0.75,5.5e-06,301000000.0,0.00148,9.663
750.0,1.8,0.75,6e-06,304000000.0,0.00158,10.2
750.0,1.8,0.75,6.5e-06,307000000.0,0.00168,10.68
750.0,1.8,0.75,7e-06,310000000.0,0.00177,11.12
750.0,1.8,0.75,8e-06,316000000.0,0.00195,11.87
750.0,1.8,0.75,8.5e-06,319000000.0,0.00203,12.2
750.0,1.8,0.75,9e-06,322000000.0,0.00211,12.51
750.0,1.8,0.75,9.5e-06,325000000.0,0.00219,12.78
750.0,1.8,0.75,1e-05,328000000.0,0.00227,13.04
750.0,1.8,0.75,1.05e-05,332000000.0,0.00234,13.28
750.0,1.8,0.75,1.1e-05,335000000.0,0.00242,13.5
750.0,1.8,0.75,1.15e-05,338000000.0,0.00249,13.71
750.0,1.8,0.75,1.2e-05,341000000.0,0.00255,13.9
750.0,1.8,0.75,1.25e-05,344000000.0,0.00262,14.08
750.0,1.8,0.75,1.3e-05,347000000.0,0.00268,14.25
750.0,1.8,0.75,1.35e-05,350000000.0,0.00275,14.41
750.0,1.8,0.75,1.4e-05,353000000.0,0.00281,14.56
750.0,1.8,0.75,1.45e-05,356000000.0,0.00286,14.7
750.0,1.8,0.75,1.5e-05,359000000.0,0.00292,14.83
750.0,1.8,0.85,7.5e-06,323000000.0,0.00279,11.73
750.0,1.8,0.85,3e-06,287000000.0,0.00138,6.085
750.0,1.8,0.85,3.5e-06,291000000.0,0.00157,7.159
750.0,1.8,0.85,4e-06,295000000.0,0.00175,8.058
750.0,1.8,0.85,4.5e-06,298000000.0,0.00192,8.822
750.0,1.8,0.85,5e-06,302000000.0,0.00208,9.48
750.0,1.8,0.85,5.5e-06,306000000.0,0.00223,10.05
750.0,1.8,0.85,6e-06,310000000.0,0.00238,10.55
750.0,1.8,0.85,6.5e-06,314000000.0,0.00252,10.99
750.0,1.8,0.85,7e-06,318000000.0,0.00266,11.38
750.0,1.8,0.85,8e-06,327000000.0,0.00291,12.03
750.0,1.8,0.85,8.5e-06,332000000.0,0.00303,12.28
750.0,1.8,0.85,9e-06,338000000.0,0.00314,12.48
750.0,1.8,0.85,9.5e-06,345000000.0,0.00325,12.62
750.0,1.8,0.85,1e-05,353000000.0,0.00335,12.68
750.0,1.8,0.85,1.05e-05,365000000.0,0.00345,12.61
750.0,1.8,0.85,1.1e-05,383000000.0,0.00354,12.36
750.0,1.8,0.85,1.15e-05,412000000.0,0.00362,11.82
750.0,1.8,0.85,1.2e-05,461000000.0,0.0037,10.9
750.0,1.8,0.85,1.25e-05,543000000.0,0.00376,9.575
750.0,1.8,0.85,1.3e-05,673000000.0,0.00381,7.956
750.0,1.8,0.85,1.35e-05,811000000.0,0.00385,6.271
750.0,1.8,0.85,1.4e-05,944000000.0,0.00388,4.666
750.0,1.8,0.85,1.45e-05,1080000000.0,0.00391,3.215
750.0,1.8,0.85,1.5e-05,1210000000.0,0.00394,1.927
750.0,1.8,0.9,7.5e-06,335000000.0,0.00324,11.24
750.0,1.8,0.9,3e-06,288000000.0,0.00162,6.17
750.0,1.8,0.9,3.5e-06,292000000.0,0.00184,7.226
750.0,1.8,0.9,4e-06,296000000.0,0.00205,8.1
750.0,1.8,0.9,4.5e-06,300000000.0,0.00225,8.836
750.0,1.8,0.9,5e-06,305000000.0,0.00244,9.462
750.0,1.8,0.9,5.5e-06,309000000.0,0.00261,9.997
750.0,1.8,0.9,6e-06,314000000.0,0.00278,10.45
750.0,1.8,0.9,6.5e-06,320000000.0,0.00294,10.82
750.0,1.8,0.9,7e-06,327000000.0,0.0031,11.09
750.0,1.8,0.9,8e-06,349000000.0,0.00337,11.19
750.0,1.8,0.9,8.5e-06,372000000.0,0.0035,10.79
750.0,1.8,0.9,9e-06,417000000.0,0.0036,9.82
750.0,1.8,0.9,9.5e-06,505000000.0,0.00369,8.152
750.0,1.8,0.9,1e-05,661000000.0,0.00376,6.024
750.0,1.8,0.9,1.05e-05,831000000.0,0.00381,3.897
750.0,1.8,0.9,1.1e-05,986000000.0,0.00386,2.002
750.0,1.8,0.9,1.15e-05,1140000000.0,0.00389,0.381
800.0,1.2,0.8,7.5e-06,310000000.0,0.00124,11.24
800.0,1.2,0.8,3e-06,276000000.0,0.000607,5.93
800.0,1.2,0.8,3.5e-06,279000000.0,0.000691,6.98
800.0,1.2,0.8,4e-06,282000000.0,0.000771,7.856
800.0,1.2,0.8,4.5e-06,285000000.0,0.000847,8.598
800.0,1.2,0.8,5e-06,289000000.0,0.000919,9.234
800.0,1.2,0.8,5.5e-06,292000000.0,0.000989,9.784
800.0,1.2,0.8,6e-06,296000000.0,0.00106,10.26
800.0,1.2,0.8,6.5e-06,300000000.0,0.00112,10.66
800.0,1.2,0.8,7e-06,305000000.0,0.00118,10.99
800.0,1.2,0.8,8e-06,316000000.0,0.00129,11.4
800.0,1.2,0.8,8.5e-06,325000000.0,0.00134,11.43
800.0,1.2,0.8,9e-06,338000000.0,0.00139,11.27
800.0,1.2,0.8,9.5e-06,358000000.0,0.00143,10.83
800.0,1.2,0.8,1e-05,393000000.0,0.00147,10.01
800.0,1.2,0.8,1.05e-05,449000000.0,0.00151,8.796
800.0,1.2,0.8,1.1e-05,536000000.0,0.00153,7.3
800.0,1.2,0.8,1.15e-05,656000000.0,0.00156,5.737
800.0,1.2,0.8,1.2e-05,779000000.0,0.00158,4.232
800.0,1.2,0.8,1.25e-05,891000000.0,0.00159,2.859
800.0,1.2,0.8,1.3e-05,998000000.0,0.0016,1.614
800.0,1.2,0.8,1.35e-05,1100000000.0,0.00162,0.528
800.0,1.2,0.6,7.5e-06,275000000.0,0.000271,6.769
800.0,1.2,0.6,3e-06,264000000.0,0.00012,0.206
800.0,1.2,0.6,3.5e-06,265000000.0,0.000138,1.377
800.0,1.2,0.6,4e-06,266000000.0,0.000156,2.372
800.0,1.2,0.6,4.5e-06,268000000.0,0.000173,3.234
800.0,1.2,0.6,5e-06,269000000.0,0.000191,3.991
800.0,1.2,0.6,5.5e-06,270000000.0,0.000207,4.664
800.0,1.2,0.6,6e-06,271000000.0,0.000224,5.268
800.0,1.2,0.6,6.5e-06,272000000.0,0.00024,5.814
800.0,1.2,0.6,7e-06,274000000.0,0.000256,6.312
800.0,1.2,0.6,8e-06,276000000.0,0.000286,7.189
800.0,1.2,0.6,8.5e-06,277000000.0,0.000301,7.578
800.0,1.2,0.6,9e-06,278000000.0,0.000316,7.94
800.0,1.2,0.6,9.5e-06,279000000.0,0.00033,8.276
800.0,1.2,0.6,1e-05,280000000.0,0.000344,8.591
800.0,1.2,0.6,1.05e-05,281000000.0,0.000358,8.887
800.0,1.2,0.6,1.1e-05,282000000.0,0.000372,9.165
800.0,1.2,0.6,1.15e-05,283000000.0,0.000385,9.427
800.0,1.2,0.6,1.2e-05,285000000.0,0.000398,9.674
800.0,1.2,0.6,1.25e-05,286000000.0,0.000411,9.909
800.0,1.2,0.6,1.3e-05,287000000.0,0.000424,10.13
800.0,1.2,0.6,1.35e-05,288000000.0,0.000436,10.34
800.0,1.2,0.6,1.4e-05,289000000.0,0.000449,10.54
800.0,1.2,0.6,1.45e-05,289000000.0,0.000461,10.74
800.0,1.2,0.6,1.5e-05,290000000.0,0.000473,10.92
800.0,1.2,0.65,7.5e-06,284000000.0,0.000462,9.159
800.0,1.2,0.65,3e-06,268000000.0,0.000211,2.958
800.0,1.2,0.65,3.5e-06,269000000.0,0.000242,4.081
800.0,1.2,0.65,4e-06,271000000.0,0.000273,5.03
800.0,1.2,0.65,4.5e-06,273000000.0,0.000302,5.849
800.0,1.2,0.65,5e-06,275000000.0,0.000331,6.565
800.0,1.2,0.65,5.5e-06,277000000.0,0.000358,7.198
800.0,1.2,0.65,6e-06,278000000.0,0.000385,7.764
800.0,1.2,0.65,6.5e-06,280000000.0,0.000411,8.274
800.0,1.2,0.65,7e-06,282000000.0,0.000437,8.737
800.0,1.2,0.65,8e-06,285000000.0,0.000486,9.546
800.0,1.2,0.65,8.5e-06,287000000.0,0.000509,9.904
800.0,1.2,0.65,9e-06,288000000.0,0.000532,10.23
800.0,1.2,0.65,9.5e-06,290000000.0,0.000555,10.54
800.0,1.2,0.65,1e-05,292000000.0,0.000577,10.83
800.0,1.2,0.65,1.05e-05,293000000.0,0.000598,11.1
800.0,1.2,0.65,1.1e-05,295000000.0,0.000619,11.35
800.0,1.2,0.65,1.15e-05,296000000.0,0.00064,11.58
800.0,1.2,0.65,1.2e-05,298000000.0,0.00066,11.8
800.0,1.2,0.65,1.25e-05,299000000.0,0.00068,12.01
800.0,1.2,0.65,1.3e-05,301000000.0,0.000699,12.21
800.0,1.2,0.65,1.35e-05,302000000.0,0.000718,12.4
800.0,1.2,0.65,1.4e-05,304000000.0,0.000736,12.58
800.0,1.2,0.65,1.45e-05,305000000.0,0.000755,12.75
800.0,1.2,0.65,1.5e-05,307000000.0,0.000772,12.91
800.0,1.2,0.7,7.5e-06,292000000.0,0.000696,10.52
800.0,1.2,0.7,3e-06,271000000.0,0.000328,4.564
800.0,1.2,0.7,3.5e-06,273000000.0,0.000375,5.657
800.0,1.2,0.7,4e-06,276000000.0,0.00042,6.577
800.0,1.2,0.7,4.5e-06,278000000.0,0.000464,7.366
800.0,1.2,0.7,5e-06,280000000.0,0.000506,8.054
800.0,1.2,0.7,5.5e-06,283000000.0,0.000547,8.661
800.0,1.2,0.7,6e-06,285000000.0,0.000586,9.201
800.0,1.2,0.7,6.5e-06,287000000.0,0.000624,9.686
800.0,1.2,0.7,7e-06,289000000.0,0.000661,10.12
800.0,1.2,0.7,8e-06,294000000.0,0.000731,10.89
800.0,1.2,0.7,8.5e-06,296000000.0,0.000765,11.22
800.0,1.2,0.7,9e-06,298000000.0,0.000797,11.53
800.0,1.2,0.7,9.5e-06,300000000.0,0.000829,11.82
800.0,1.2,0.7,1e-05,302000000.0,0.00086,12.08
800.0,1.2,0.7,1.05e-05,304000000.0,0.00089,12.33
800.0,1.2,0.7,1.1e-05,307000000.0,0.000919,12.56
800.0,1.2,0.7,1.15e-05,309000000.0,0.000947,12.77
800.0,1.2,0.7,1.2e-05,311000000.0,0.000975,12.97
800.0,1.2,0.7,1.25e-05,313000000.0,0.001,13.16
800.0,1.2,0.7,1.3e-05,315000000.0,0.00103,13.34
800.0,1.2,0.7,1.35e-05,317000000.0,0.00105,13.5
800.0,1.2,0.7,1.4e-05,319000000.0,0.00108,13.66
800.0,1.2,0.7,1.45e-05,321000000.0,0.0011,13.81
800.0,1.2,0.7,1.5e-05,323000000.0,0.00113,13.95
800.0,1.2,0.75,7.5e-06,299000000.0,0.00096,11.22
800.0,1.2,0.75,3e-06,273000000.0,0.000462,5.459
800.0,1.2,0.75,3.5e-06,276000000.0,0.000527,6.53
800.0,1.2,0.75,4e-06,279000000.0,0.000589,7.429
800.0,1.2,0.75,4.5e-06,282000000.0,0.000649,8.197
800.0,1.2,0.75,5e-06,285000000.0,0.000706,8.864
800.0,1.2,0.75,5.5e-06,288000000.0,0.000761,9.449
800.0,1.2,0.75,6e-06,290000000.0,0.000813,9.967
800.0,1.2,0.75,6.5e-06,293000000.0,0.000864,10.43
800.0,1.2,0.75,7e-06,296000000.0,0.000913,10.84
800.0,1.2,0.75,8e-06,302000000.0,0.00101,11.55
800.0,1.2,0.75,8.5e-06,305000000.0,0.00105,11.86
800.0,1.2,0.75,9e-06,308000000.0,0.00109,12.14
800.0,1.2,0.75,9.5e-06,311000000.0,0.00113,12.38
800.0,1.2,0.75,1e-05,314000000.0,0.00117,12.6
800.0,1.2,0.75,1.05e-05,317000000.0,0.00121,12.8
800.0,1.2,0.75,1.1e-05,321000000.0,0.00125,12.96
800.0,1.2,0.75,1.15e-05,325000000.0,0.00128,13.1
800.0,1.2,0.75,1.2e-05,329000000.0,0.00132,13.2
800.0,1.2,0.75,1.25e-05,335000000.0,0.00135,13.26
800.0,1.2,0.75,1.3e-05,341000000.0,0.00138,13.26
800.0,1.2,0.75,1.35e-05,349000000.0,0.00141,13.2
800.0,1.2,0.75,1.4e-05,360000000.0,0.00144,13.04
800.0,1.2,0.75,1.45e-05,374000000.0,0.00147,12.77
800.0,1.2,0.75,1.5e-05,395000000.0,0.00149,12.34
800.0,1.2,0.85,7.5e-06,434000000.0,0.00147,6.766
800.0,1.2,0.85,3e-06,277000000.0,0.000758,6.143
800.0,1.2,0.85,3.5e-06,281000000.0,0.000861,7.158
800.0,1.2,0.85,4e-06,285000000.0,0.000958,7.985
800.0,1.2,0.85,4.5e-06,290000000.0,0.00105,8.659
800.0,1.2,0.85,5e-06,295000000.0,0.00114,9.183
800.0,1.2,0.85,5.5e-06,302000000.0,0.00122,9.537
800.0,1.2,0.85,6e-06,312000000.0,0.0013,9.653
800.0,1.2,0.85,6.5e-06,330000000.0,0.00136,9.368
800.0,1.2,0.85,7e-06,365000000.0,0.00142,8.439
800.0,1.2,0.85,8e-06,550000000.0,0.00151,4.667
800.0,1.2,0.85,8.5e-06,706000000.0,0.00154,2.648
800.0,1.2,0.85,9e-06,847000000.0,0.00156,0.856
800.0,1.2,0.9,3e-06,280000000.0,0.000911,6.165
800.0,1.2,0.9,3.5e-06,285000000.0,0.00103,7.085
800.0,1.2,0.9,4e-06,292000000.0,0.00114,7.724
800.0,1.2,0.9,4.5e-06,303000000.0,0.00125,7.976
800.0,1.2,0.9,5e-06,326000000.0,0.00134,7.514
800.0,1.2,0.9,5.5e-06,383000000.0,0.00142,5.872
800.0,1.2,0.9,6e-06,498000000.0,0.00147,3.31
800.0,1.2,0.9,6.5e-06,673000000.0,0.00151,0.789
800.0,1.0,0.8,7.5e-06,333000000.0,0.000944,9.666
800.0,1.0,0.8,3e-06,275000000.0,0.000468,5.693
800.0,1.0,0.8,3.5e-06,278000000.0,0.000532,6.731
800.0,1.0,0.8,4e-06,282000000.0,0.000594,7.59
800.0,1.0,0.8,4.5e-06,285000000.0,0.000653,8.307
800.0,1.0,0.8,5e-06,289000000.0,0.000708,8.902
800.0,1.0,0.8,5.5e-06,294000000.0,0.000761,9.385
800.0,1.0,0.8,6e-06,299000000.0,0.000812,9.748
800.0,1.0,0.8,6.5e-06,306000000.0,0.000859,9.963
800.0,1.0,0.8,7e-06,316000000.0,0.000904,9.972
800.0,1.0,0.8,8e-06,363000000.0,0.00098,8.909
800.0,1.0,0.8,8.5e-06,413000000.0,0.00101,7.672
800.0,1.0,0.8,9e-06,493000000.0,0.00104,6.085
800.0,1.0,0.8,9.5e-06,604000000.0,0.00106,4.419
800.0,1.0,0.8,1e-05,734000000.0,0.00107,2.843
800.0,1.0,0.8,1.05e-05,848000000.0,0.00109,1.428
800.0,1.0,0.8,1.1e-05,952000000.0,0.0011,0.174
800.0,1.0,0.6,7.5e-06,272000000.0,0.00019,5.827
800.0,1.0,0.6,3.5e-06,264000000.0,9.55e-05,0.318
800.0,1.0,0.6,4e-06,265000000.0,0.000108,1.331
800.0,1.0,0.6,4.5e-06,266000000.0,0.00012,2.209
800.0,1.0,0.6,5e-06,267000000.0,0.000132,2.981
800.0,1.0,0.6,5.5e-06,268000000.0,0.000144,3.669
800.0,1.0,0.6,6e-06,269000000.0,0.000156,4.287
800.0,1.0,0.6,6.5e-06,270000000.0,0.000167,4.847
800.0,1.0,0.6,7e-06,271000000.0,0.000179,5.358
800.0,1.0,0.6,8e-06,273000000.0,0.0002,6.259
800.0,1.0,0.6,8.5e-06,274000000.0,0.000211,6.659
800.0,1.0,0.6,9e-06,275000000.0,0.000222,7.031
800.0,1.0,0.6,9.5e-06,276000000.0,0.000232,7.379
800.0,1.0,0.6,1e-05,277000000.0,0.000242,7.704
800.0,1.0,0.6,1.05e-05,278000000.0,0.000252,8.009
800.0,1.0,0.6,1.1e-05,279000000.0,0.000262,8.296
800.0,1.0,0.6,1.15e-05,280000000.0,0.000271,8.568
800.0,1.0,0.6,1.2e-05,281000000.0,0.000281,8.824
800.0,1.0,0.6,1.25e-05,281000000.0,0.00029,9.067
800.0,1.0,0.6,1.3e-05,282000000.0,0.0003,9.298
800.0,1.0,0.6,1.35e-05,283000000.0,0.000309,9.517
800.0,1.0,0.6,1.4e-05,284000000.0,0.000318,9.726
800.0,1.0,0.6,1.45e-05,285000000.0,0.000326,9.926
800.0,1.0,0.6,1.5e-05,286000000.0,0.000335,10.12
800.0,1.0,0.65,7.5e-06,281000000.0,0.000335,8.56
800.0,1.0,0.65,3e-06,266000000.0,0.000152,2.269
800.0,1.0,0.65,3.5e-06,268000000.0,0.000175,3.406
800.0,1.0,0.65,4e-06,270000000.0,0.000197,4.367
800.0,1.0,0.65,4.5e-06,271000000.0,0.000218,5.197
800.0,1.0,0.65,5e-06,273000000.0,0.000239,5.923
800.0,1.0,0.65,5.5e-06,275000000.0,0.000259,6.566
800.0,1.0,0.65,6e-06,276000000.0,0.000279,7.141
800.0,1.0,0.65,6.5e-06,278000000.0,0.000298,7.66
800.0,1.0,0.65,7e-06,279000000.0,0.000317,8.13
800.0,1.0,0.65,8e-06,282000000.0,0.000353,8.955
800.0,1.0,0.65,8.5e-06,284000000.0,0.000371,9.319
800.0,1.0,0.65,9e-06,285000000.0,0.000388,9.657
800.0,1.0,0.65,9.5e-06,287000000.0,0.000404,9.97
800.0,1.0,0.65,1e-05,288000000.0,0.000421,10.26
800.0,1.0,0.65,1.05e-05,290000000.0,0.000437,10.54
800.0,1.0,0.65,1.1e-05,291000000.0,0.000452,10.79
800.0,1.0,0.65,1.15e-05,292000000.0,0.000468,11.03
800.0,1.0,0.65,1.2e-05,294000000.0,0.000483,11.26
800.0,1.0,0.65,1.25e-05,295000000.0,0.000497,11.47
800.0,1.0,0.65,1.3e-05,297000000.0,0.000512,11.68
800.0,1.0,0.65,1.35e-05,298000000.0,0.000526,11.87
800.0,1.0,0.65,1.4e-05,299000000.0,0.00054,12.05
800.0,1.0,0.65,1.45e-05,301000000.0,0.000554,12.23
800.0,1.0,0.65,1.5e-05,302000000.0,0.000567,12.39
800.0,1.0,0.7,7.5e-06,289000000.0,0.00052,10.12
800.0,1.0,0.7,3e-06,270000000.0,0.000243,4.126
800.0,1.0,0.7,3.5e-06,272000000.0,0.000278,5.225
800.0,1.0,0.7,4e-06,274000000.0,0.000312,6.15
800.0,1.0,0.7,4.5e-06,277000000.0,0.000345,6.945
800.0,1.0,0.7,5e-06,279000000.0,0.000377,7.638
800.0,1.0,0.7,5.5e-06,281000000.0,0.000407,8.249
800.0,1.0,0.7,6e-06,283000000.0,0.000437,8.793
800.0,1.0,0.7,6.5e-06,285000000.0,0.000466,9.281
800.0,1.0,0.7,7e-06,287000000.0,0.000493,9.722
800.0,1.0,0.7,8e-06,291000000.0,0.000547,10.49
800.0,1.0,0.7,8.5e-06,294000000.0,0.000572,10.82
800.0,1.0,0.7,9e-06,296000000.0,0.000597,11.13
800.0,1.0,0.7,9.5e-06,298000000.0,0.000621,11.42
800.0,1.0,0.7,1e-05,300000000.0,0.000644,11.68
800.0,1.0,0.7,1.05e-05,302000000.0,0.000667,11.93
800.0,1.0,0.7,1.1e-05,304000000.0,0.000689,12.16
800.0,1.0,0.7,1.15e-05,306000000.0,0.000711,12.37
800.0,1.0,0.7,1.2e-05,308000000.0,0.000732,12.56
800.0,1.0,0.7,1.25e-05,310000000.0,0.000752,12.75
800.0,1.0,0.7,1.3e-05,312000000.0,0.000772,12.91
800.0,1.0,0.7,1.35e-05,314000000.0,0.000792,13.07
800.0,1.0,0.7,1.4e-05,317000000.0,0.000811,13.21
800.0,1.0,0.7,1.45e-05,319000000.0,0.000829,13.34
800.0,1.0,0.7,1.5e-05,321000000.0,0.000848,13.46
800.0,1.0,0.75,7.5e-06,298000000.0,0.000731,10.86
800.0,1.0,0.75,3e-06,273000000.0,0.000351,5.16
800.0,1.0,0.75,3.5e-06,275000000.0,0.0004,6.231
800.0,1.0,0.75,4e-06,278000000.0,0.000448,7.129
800.0,1.0,0.75,4.5e-06,281000000.0,0.000493,7.896
800.0,1.0,0.75,5e-06,284000000.0,0.000536,8.56
800.0,1.0,0.75,5.5e-06,287000000.0,0.000578,9.14
800.0,1.0,0.75,6e-06,289000000.0,0.000619,9.65
800.0,1.0,0.75,6.5e-06,292000000.0,0.000658,10.1
800.0,1.0,0.75,7e-06,295000000.0,0.000695,10.5
800.0,1.0,0.75,8e-06,301000000.0,0.000766,11.17
800.0,1.0,0.75,8.5e-06,305000000.0,0.000799,11.43
800.0,1.0,0.75,9e-06,309000000.0,0.000831,11.65
800.0,1.0,0.75,9.5e-06,313000000.0,0.000862,11.82
800.0,1.0,0.75,1e-05,318000000.0,0.000892,11.93
800.0,1.0,0.75,1.05e-05,325000000.0,0.00092,11.97
800.0,1.0,0.75,1.1e-05,334000000.0,0.000947,11.91
800.0,1.0,0.75,1.15e-05,346000000.0,0.000972,11.71
800.0,1.0,0.75,1.2e-05,363000000.0,0.000996,11.34
800.0,1.0,0.75,1.25e-05,388000000.0,0.00102,10.75
800.0,1.0,0.75,1.3e-05,424000000.0,0.00104,9.961
800.0,1.0,0.75,1.35e-05,476000000.0,0.00105,8.971
800.0,1.0,0.75,1.4e-05,545000000.0,0.00107,7.857
800.0,1.0,0.75,1.45e-05,636000000.0,0.00108,6.71
800.0,1.0,0.75,1.5e-05,731000000.0,0.00109,5.579
800.0,1.0,0.85,3e-06,278000000.0,0.00059,5.893
800.0,1.0,0.85,3.5e-06,282000000.0,0.00067,6.848
800.0,1.0,0.85,4e-06,288000000.0,0.000744,7.56
800.0,1.0,0.85,4.5e-06,295000000.0,0.000814,7.997
800.0,1.0,0.85,5e-06,309000000.0,0.000878,8.018
800.0,1.0,0.85,5.5e-06,337000000.0,0.000934,7.334
800.0,1.0,0.85,6e-06,394000000.0,0.00098,5.736
800.0,1.0,0.85,6.5e-06,495000000.0,0.00102,3.569
800.0,1.0,0.85,7e-06,641000000.0,0.00104,1.437
800.0,1.0,0.9,3e-06,282000000.0,0.000713,5.731
800.0,1.0,0.9,3.5e-06,293000000.0,0.000804,6.254
800.0,1.0,0.9,4e-06,317000000.0,0.000884,5.852
800.0,1.0,0.9,4.5e-06,377000000.0,0.000949,3.992
800.0,1.0,0.9,5e-06,495000000.0,0.000995,1.278
800.0,1.1,0.8,7.5e-06,315000000.0,0.00109,10.77
800.0,1.1,0.8,3e-06,275000000.0,0.000535,5.819
800.0,1.1,0.8,3.5e-06,279000000.0,0.000609,6.864
800.0,1.1,0.8,4e-06,282000000.0,0.00068,7.734
800.0,1.1,0.8,4.5e-06,285000000.0,0.000747,8.467
800.0,1.1,0.8,5e-06,289000000.0,0.000811,9.092
800.0,1.1,0.8,5.5e-06,293000000.0,0.000872,9.62
800.0,1.1,0.8,6e-06,297000000.0,0.00093,10.06
800.0,1.1,0.8,6.5e-06,302000000.0,0.000986,10.41
800.0,1.1,0.8,7e-06,307000000.0,0.00104,10.66
800.0,1.1,0.8,8e-06,327000000.0,0.00113,10.68
800.0,1.1,0.8,8.5e-06,346000000.0,0.00118,10.3
800.0,1.1,0.8,9e-06,378000000.0,0.00121,9.505
800.0,1.1,0.8,9.5e-06,431000000.0,0.00125,8.273
800.0,1.1,0.8,1e-05,514000000.0,0.00127,6.731
800.0,1.1,0.8,1.05e-05,632000000.0,0.00129,5.116
800.0,1.1,0.8,1.1e-05,758000000.0,0.00131,3.575
800.0,1.1,0.8,1.15e-05,870000000.0,0.00133,2.179
800.0,1.1,0.8,1.2e-05,975000000.0,0.00134,0.939
800.0,1.1,0.6,7.5e-06,273000000.0,0.000228,6.313
800.0,1.1,0.6,3.5e-06,264000000.0,0.000115,0.863
800.0,1.1,0.6,4e-06,266000000.0,0.000131,1.866
800.0,1.1,0.6,4.5e-06,267000000.0,0.000145,2.736
800.0,1.1,0.6,5e-06,268000000.0,0.00016,3.501
800.0,1.1,0.6,5.5e-06,269000000.0,0.000174,4.182
800.0,1.1,0.6,6e-06,270000000.0,0.000188,4.793
800.0,1.1,0.6,6.5e-06,271000000.0,0.000201,5.347
800.0,1.1,0.6,7e-06,272000000.0,0.000215,5.851
800.0,1.1,0.6,8e-06,274000000.0,0.000241,6.739
800.0,1.1,0.6,8.5e-06,275000000.0,0.000253,7.134
800.0,1.1,0.6,9e-06,277000000.0,0.000266,7.5
800.0,1.1,0.6,9.5e-06,278000000.0,0.000278,7.842
800.0,1.1,0.6,1e-05,279000000.0,0.00029,8.163
800.0,1.1,0.6,1.05e-05,280000000.0,0.000302,8.463
800.0,1.1,0.6,1.1e-05,281000000.0,0.000314,8.746
