C,Itail,R,WLO,WRF,DCPowerConsumption,ConversionGain,NoiseFigure,VoltageSwing
1e-12,0.008,1300.0,1.5e-05,1.2e-05,0.00861,-1.413,20.0,0.0284
1e-12,0.008,1300.0,1.5e-05,1.4e-05,0.00856,-0.965,20.55,0.0303
1e-12,0.008,1300.0,1.5e-05,1.6e-05,0.00852,-0.744,21.03,0.0324
1e-12,0.008,1300.0,1.5e-05,1.8e-05,0.00847,-0.697,21.47,0.0338
1e-12,0.008,1300.0,1.5e-05,2.2e-05,0.0084,-0.972,22.2,0.0371
1e-12,0.008,1300.0,1.5e-05,2.4e-05,0.00836,-1.244,22.5,0.0384
1e-12,0.008,1300.0,1.5e-05,2.6e-05,0.00833,-1.58,22.77,0.0397
1e-12,0.008,1300.0,1e-05,2e-05,0.00846,-0.861,22.15,0.0321
1e-12,0.008,1300.0,1e-05,1e-05,0.00867,-2.206,19.44,0.0229
1e-12,0.008,1300.0,1e-05,1.2e-05,0.00862,-1.437,20.11,0.0255
1e-12,0.008,1300.0,1e-05,1.4e-05,0.00857,-0.972,20.7,0.027
1e-12,0.008,1300.0,1e-05,1.6e-05,0.00853,-0.752,21.24,0.0289
1e-12,0.008,1300.0,1e-05,1.8e-05,0.00849,-0.728,21.72,0.0307
1e-12,0.008,1300.0,1e-05,2.2e-05,0.00843,-1.119,22.55,0.0335
1e-12,0.008,1300.0,1e-05,2.4e-05,0.0084,-1.475,22.9,0.0347
1e-12,0.008,1300.0,1.1e-05,2e-05,0.00846,-0.688,22.01,0.0329
1e-12,0.008,1300.0,1.1e-05,1e-05,0.00867,-2.165,19.37,0.0235
1e-12,0.008,1300.0,1.1e-05,1.2e-05,0.00862,-1.342,20.02,0.0258
1e-12,0.008,1300.0,1.1e-05,1.4e-05,0.00857,-0.846,20.6,0.0279
1e-12,0.008,1300.0,1.1e-05,1.6e-05,0.00853,-0.606,21.11,0.0297
1e-12,0.008,1300.0,1.1e-05,1.8e-05,0.00849,-0.568,21.58,0.0313
1e-12,0.008,1300.0,1.1e-05,2.2e-05,0.00842,-0.933,22.39,0.0343
1e-12,0.008,1300.0,1.1e-05,2.4e-05,0.00839,-1.273,22.74,0.0357
1e-12,0.008,1300.0,1.2e-05,2e-05,0.00845,-0.598,21.93,0.0337
1e-12,0.008,1300.0,1.2e-05,1e-05,0.00867,-2.076,19.33,0.0241
1e-12,0.008,1300.0,1.2e-05,1.2e-05,0.00862,-1.246,19.97,0.0267
1e-12,0.008,1300.0,1.2e-05,1.4e-05,0.00857,-0.751,20.54,0.0287
1e-12,0.008,1300.0,1.2e-05,1.6e-05,0.00853,-0.514,21.05,0.0304
1e-12,0.008,1300.0,1.2e-05,1.8e-05,0.00849,-0.478,21.51,0.0321
1e-12,0.008,1300.0,1.2e-05,2.2e-05,0.00842,-0.84,22.31,0.0351
1e-12,0.008,1300.0,1.2e-05,2.4e-05,0.00839,-1.175,22.65,0.0366
1e-12,0.008,1300.0,1.2e-05,2.6e-05,0.00836,-1.581,22.95,0.0377
1e-12,0.008,1300.0,1.3e-05,2e-05,0.00845,-0.609,21.9,0.0342
1e-12,0.008,1300.0,1.3e-05,1e-05,0.00867,-2.016,19.32,0.025
1e-12,0.008,1300.0,1.3e-05,1.2e-05,0.00862,-1.207,19.95,0.0274
1e-12,0.008,1300.0,1.3e-05,1.4e-05,0.00857,-0.731,20.52,0.0295
1e-12,0.008,1300.0,1.3e-05,1.6e-05,0.00852,-0.509,21.03,0.031
1e-12,0.008,1300.0,1.3e-05,1.8e-05,0.00848,-0.483,21.49,0.0328
1e-12,0.008,1300.0,1.3e-05,2.2e-05,0.00841,-0.852,22.28,0.0358
1e-12,0.008,1300.0,1.3e-05,2.4e-05,0.00838,-1.184,22.61,0.0373
1e-12,0.008,1300.0,1.3e-05,2.6e-05,0.00835,-1.584,22.91,0.0386
1e-12,0.008,1300.0,1.4e-05,2e-05,0.00844,-0.702,21.89,0.0351
1e-12,0.008,1300.0,1.4e-05,1e-05,0.00867,-2.037,19.33,0.0259
1e-12,0.008,1300.0,1.4e-05,1.2e-05,0.00862,-1.263,19.96,0.028
1e-12,0.008,1300.0,1.4e-05,1.4e-05,0.00857,-0.813,20.52,0.03
1e-12,0.008,1300.0,1.4e-05,1.6e-05,0.00852,-0.605,21.03,0.032
1e-12,0.008,1300.0,1.4e-05,1.8e-05,0.00848,-0.582,21.48,0.0337
1e-12,0.008,1300.0,1.4e-05,2.2e-05,0.0084,-0.932,22.25,0.0367
1e-12,0.008,1300.0,1.4e-05,2.4e-05,0.00837,-1.245,22.58,0.038
1e-12,0.008,1300.0,1.4e-05,2.6e-05,0.00834,-1.622,22.86,0.0392
1e-12,0.008,1300.0,1.6e-05,2e-05,0.00843,-0.775,21.82,0.036
1e-12,0.008,1300.0,1.6e-05,1e-05,0.00867,-2.346,19.45,0.0265
1e-12,0.008,1300.0,1.6e-05,1.2e-05,0.00861,-1.581,20.06,0.0292
1e-12,0.008,1300.0,1.6e-05,1.4e-05,0.00856,-1.104,20.59,0.0313
1e-12,0.008,1300.0,1.6e-05,1.6e-05,0.00851,-0.841,21.05,0.0326
1e-12,0.008,1300.0,1.6e-05,1.8e-05,0.00847,-0.742,21.46,0.0346
1e-12,0.008,1300.0,1.6e-05,2.2e-05,0.00839,-0.919,22.14,0.0376
1e-12,0.008,1300.0,1.6e-05,2.4e-05,0.00836,-1.156,22.43,0.039
1e-12,0.008,1300.0,1.6e-05,2.6e-05,0.00832,-1.469,22.69,0.0404
1e-12,0.008,1300.0,1.6e-05,2.8e-05,0.00829,-1.841,22.92,0.0416
1e-12,0.008,1300.0,1.7e-05,2e-05,0.00842,-0.702,21.8,0.0365
1e-12,0.008,1300.0,1.7e-05,1e-05,0.00867,-2.507,19.52,0.0273
1e-12,0.008,1300.0,1.7e-05,1.2e-05,0.00861,-1.701,20.11,0.0295
1e-12,0.008,1300.0,1.7e-05,1.4e-05,0.00856,-1.167,20.62,0.0314
1e-12,0.008,1300.0,1.7e-05,1.6e-05,0.00851,-0.844,21.06,0.0332
1e-12,0.008,1300.0,1.7e-05,1.8e-05,0.00847,-0.698,21.45,0.0348
1e-12,0.008,1300.0,1.7e-05,2.2e-05,0.00838,-0.83,22.12,0.0383
1e-12,0.008,1300.0,1.7e-05,2.4e-05,0.00835,-1.059,22.4,0.0395
1e-12,0.008,1300.0,1.7e-05,2.6e-05,0.00831,-1.368,22.65,0.0409
1e-12,0.008,1300.0,1.7e-05,2.8e-05,0.00828,-1.738,22.88,0.042
1e-12,0.008,1300.0,1.8e-05,2e-05,0.00842,-0.632,21.8,0.0372
1e-12,0.008,1300.0,1.8e-05,1e-05,0.00867,-2.606,19.58,0.028
1e-12,0.008,1300.0,1.8e-05,1.2e-05,0.00861,-1.736,20.15,0.0299
1e-12,0.008,1300.0,1.8e-05,1.4e-05,0.00856,-1.145,20.64,0.0321
1e-12,0.008,1300.0,1.8e-05,1.6e-05,0.00851,-0.79,21.07,0.034
1e-12,0.008,1300.0,1.8e-05,1.8e-05,0.00846,-0.631,21.46,0.0354
1e-12,0.008,1300.0,1.8e-05,2.2e-05,0.00838,-0.762,22.12,0.0385
1e-12,0.008,1300.0,1.8e-05,2.4e-05,0.00834,-0.994,22.4,0.0399
1e-12,0.008,1300.0,1.8e-05,2.6e-05,0.00831,-1.307,22.65,0.0414
1e-12,0.008,1300.0,1.8e-05,2.8e-05,0.00827,-1.683,22.88,0.0427
1e-12,0.008,1300.0,1.9e-05,2e-05,0.00841,-0.596,21.83,0.0375
1e-12,0.008,1300.0,1.9e-05,1e-05,0.00867,-2.628,19.62,0.0281
1e-12,0.008,1300.0,1.9e-05,1.2e-05,0.00861,-1.707,20.18,0.0303
1e-12,0.008,1300.0,1.9e-05,1.4e-05,0.00856,-1.098,20.66,0.0327
1e-12,0.008,1300.0,1.9e-05,1.6e-05,0.00851,-0.741,21.09,0.0341
1e-12,0.008,1300.0,1.9e-05,1.8e-05,0.00846,-0.587,21.48,0.0363
1e-12,0.008,1300.0,1.9e-05,2.2e-05,0.00837,-0.734,22.14,0.0392
1e-12,0.008,1300.0,1.9e-05,2.4e-05,0.00833,-0.976,22.42,0.0406
1e-12,0.008,1300.0,1.9e-05,2.6e-05,0.0083,-1.298,22.68,0.0419
1e-12,0.008,1300.0,1.9e-05,2.8e-05,0.00826,-1.683,22.9,0.0433
1e-12,0.008,1300.0,2e-05,2e-05,0.00841,-0.604,21.86,0.0383
1e-12,0.008,1300.0,2e-05,1e-05,0.00867,-2.604,19.64,0.0284
1e-12,0.008,1300.0,2e-05,1.2e-05,0.00861,-1.674,20.2,0.0307
1e-12,0.008,1300.0,2e-05,1.4e-05,0.00855,-1.071,20.69,0.0329
1e-12,0.008,1300.0,2e-05,1.6e-05,0.0085,-0.724,21.12,0.0352
1e-12,0.008,1300.0,2e-05,1.8e-05,0.00845,-0.582,21.51,0.0367
1e-12,0.008,1300.0,2e-05,2.2e-05,0.00837,-0.755,22.18,0.0398
1e-12,0.008,1300.0,2e-05,2.4e-05,0.00833,-1.009,22.47,0.041
1e-12,0.008,1300.0,2e-05,2.6e-05,0.00829,-1.342,22.72,0.0425
1e-12,0.008,1300.0,2e-05,2.8e-05,0.00825,-1.735,22.95,0.0437
1e-12,0.008,1700.0,1.5e-05,2e-05,0.00787,-0.748,21.7,0.0352
1e-12,0.008,1700.0,1.5e-05,1e-05,0.00815,-2.152,19.18,0.0258
1e-12,0.008,1700.0,1.5e-05,1.2e-05,0.00808,-1.408,19.81,0.0283
1e-12,0.008,1700.0,1.5e-05,1.4e-05,0.00802,-0.96,20.37,0.03
1e-12,0.008,1700.0,1.5e-05,1.6e-05,0.00797,-0.733,20.87,0.0317
1e-12,0.008,1700.0,1.5e-05,1.8e-05,0.00791,-0.675,21.31,0.0334
1e-12,0.008,1700.0,1.5e-05,2.2e-05,0.00783,-0.926,22.05,0.0365
1e-12,0.008,1700.0,1.5e-05,2.4e-05,0.00779,-1.188,22.36,0.0381
1e-12,0.008,1700.0,1.5e-05,2.6e-05,0.00775,-1.521,22.63,0.0394
1e-12,0.008,1700.0,1.5e-05,2.8e-05,0.00772,-1.911,22.88,0.0407
1e-12,0.008,1700.0,1e-05,2e-05,0.00792,-0.784,21.97,0.0318
1e-12,0.008,1700.0,1e-05,1e-05,0.00816,-2.112,19.21,0.0228
1e-12,0.008,1700.0,1e-05,1.2e-05,0.0081,-1.332,19.89,0.0249
1e-12,0.008,1700.0,1e-05,1.4e-05,0.00805,-0.868,20.5,0.0268
1e-12,0.008,1700.0,1e-05,1.6e-05,0.008,-0.653,21.04,0.0286
1e-12,0.008,1700.0,1e-05,1.8e-05,0.00796,-0.639,21.53,0.0302
1e-12,0.008,1700.0,1e-05,2.2e-05,0.00789,-1.055,22.37,0.0333
1e-12,0.008,1700.0,1e-05,2.4e-05,0.00786,-1.426,22.73,0.0345
1e-12,0.008,1700.0,1.1e-05,2e-05,0.00791,-0.618,21.83,0.0327
1e-12,0.008,1700.0,1.1e-05,1e-05,0.00816,-2.039,19.14,0.0232
1e-12,0.008,1700.0,1.1e-05,1.2e-05,0.0081,-1.223,19.8,0.0256
1e-12,0.008,1700.0,1.1e-05,1.4e-05,0.00804,-0.737,20.39,0.0276
1e-12,0.008,1700.0,1.1e-05,1.6e-05,0.00799,-0.51,20.92,0.0294
1e-12,0.008,1700.0,1.1e-05,1.8e-05,0.00795,-0.485,21.4,0.0309
1e-12,0.008,1700.0,1.1e-05,2.2e-05,0.00788,-0.875,22.22,0.0341
1e-12,0.008,1700.0,1.1e-05,2.4e-05,0.00784,-1.228,22.57,0.0354
1e-12,0.008,1700.0,1.1e-05,2.6e-05,0.00781,-1.655,22.89,0.0366
1e-12,0.008,1700.0,1.2e-05,2e-05,0.0079,-0.551,21.77,0.0334
1e-12,0.008,1700.0,1.2e-05,1e-05,0.00816,-1.95,19.1,0.024
1e-12,0.008,1700.0,1.2e-05,1.2e-05,0.00809,-1.137,19.76,0.0262
1e-12,0.008,1700.0,1.2e-05,1.4e-05,0.00804,-0.659,20.34,0.0285
1e-12,0.008,1700.0,1.2e-05,1.6e-05,0.00799,-0.438,20.86,0.0302
1e-12,0.008,1700.0,1.2e-05,1.8e-05,0.00794,-0.417,21.34,0.0317
1e-12,0.008,1700.0,1.2e-05,2.2e-05,0.00786,-0.805,22.15,0.0348
1e-12,0.008,1700.0,1.2e-05,2.4e-05,0.00783,-1.151,22.5,0.036
1e-12,0.008,1700.0,1.2e-05,2.6e-05,0.0078,-1.568,22.81,0.0374
1e-12,0.008,1700.0,1.3e-05,2e-05,0.00789,-0.597,21.76,0.0341
1e-12,0.008,1700.0,1.3e-05,1e-05,0.00815,-1.914,19.1,0.0249
1e-12,0.008,1700.0,1.3e-05,1.2e-05,0.00809,-1.129,19.75,0.0272
1e-12,0.008,1700.0,1.3e-05,1.4e-05,0.00803,-0.675,20.34,0.0289
1e-12,0.008,1700.0,1.3e-05,1.6e-05,0.00798,-0.472,20.86,0.0307
1e-12,0.008,1700.0,1.3e-05,1.8e-05,0.00793,-0.46,21.33,0.0326
1e-12,0.008,1700.0,1.3e-05,2.2e-05,0.00785,-0.848,22.14,0.0356
1e-12,0.008,1700.0,1.3e-05,2.4e-05,0.00781,-1.186,22.48,0.037
1e-12,0.008,1700.0,1.3e-05,2.6e-05,0.00778,-1.59,22.78,0.0381
1e-12,0.008,1700.0,1.4e-05,2e-05,0.00788,-0.701,21.75,0.0345
1e-12,0.008,1700.0,1.4e-05,1e-05,0.00815,-1.983,19.12,0.0254
1e-12,0.008,1700.0,1.4e-05,1.2e-05,0.00809,-1.235,19.78,0.0276
1e-12,0.008,1700.0,1.4e-05,1.4e-05,0.00803,-0.8,20.35,0.0296
1e-12,0.008,1700.0,1.4e-05,1.6e-05,0.00797,-0.6,20.87,0.0312
1e-12,0.008,1700.0,1.4e-05,1.8e-05,0.00792,-0.581,21.34,0.0329
1e-12,0.008,1700.0,1.4e-05,2.2e-05,0.00784,-0.927,22.12,0.0362
1e-12,0.008,1700.0,1.4e-05,2.4e-05,0.0078,-1.236,22.44,0.0375
1e-12,0.008,1700.0,1.4e-05,2.6e-05,0.00777,-1.608,22.73,0.0389
1e-12,0.008,1700.0,1.4e-05,2.8e-05,0.00774,-2.028,22.99,0.0402
1e-12,0.008,1700.0,1.6e-05,2e-05,0.00786,-0.692,21.65,0.0355
1e-12,0.008,1700.0,1.6e-05,1e-05,0.00815,-2.337,19.24,0.0263
1e-12,0.008,1700.0,1.6e-05,1.2e-05,0.00808,-1.564,19.86,0.0287
1e-12,0.008,1700.0,1.6e-05,1.4e-05,0.00802,-1.071,20.4,0.0306
1e-12,0.008,1700.0,1.6e-05,1.6e-05,0.00796,-0.787,20.87,0.0322
1e-12,0.008,1700.0,1.6e-05,1.8e-05,0.00791,-0.67,21.28,0.0339
1e-12,0.008,1700.0,1.6e-05,2.2e-05,0.00781,-0.833,21.98,0.0371
1e-12,0.008,1700.0,1.6e-05,2.4e-05,0.00777,-1.072,22.27,0.0387
1e-12,0.008,1700.0,1.6e-05,2.6e-05,0.00774,-1.389,22.54,0.0399
1e-12,0.008,1700.0,1.6e-05,2.8e-05,0.0077,-1.768,22.78,0.0412
1e-12,0.008,1700.0,1.7e-05,2e-05,0.00785,-0.603,21.62,0.036
1e-12,0.008,1700.0,1.7e-05,1e-05,0.00815,-2.474,19.31,0.0269
1e-12,0.008,1700.0,1.7e-05,1.2e-05,0.00808,-1.644,19.91,0.0292
1e-12,0.008,1700.0,1.7e-05,1.4e-05,0.00801,-1.084,20.42,0.031
1e-12,0.008,1700.0,1.7e-05,1.6e-05,0.00795,-0.746,20.86,0.0329
1e-12,0.008,1700.0,1.7e-05,1.8e-05,0.0079,-0.595,21.26,0.0343
1e-12,0.008,1700.0,1.7e-05,2.2e-05,0.0078,-0.737,21.95,0.0376
1e-12,0.008,1700.0,1.7e-05,2.4e-05,0.00776,-0.974,22.24,0.0392
1e-12,0.008,1700.0,1.7e-05,2.6e-05,0.00772,-1.29,22.5,0.0404
1e-12,0.008,1700.0,1.7e-05,2.8e-05,0.00769,-1.67,22.74,0.0416
1e-12,0.008,1700.0,1.7e-05,3e-05,0.00766,-2.098,22.95,0.043
1e-12,0.008,1700.0,1.8e-05,2e-05,0.00784,-0.539,21.63,0.0365
1e-12,0.008,1700.0,1.8e-05,1e-05,0.00814,-2.53,19.36,0.0272
1e-12,0.008,1700.0,1.8e-05,1.2e-05,0.00807,-1.632,19.93,0.0294
1e-12,0.008,1700.0,1.8e-05,1.4e-05,0.00801,-1.032,20.43,0.0314
1e-12,0.008,1700.0,1.8e-05,1.6e-05,0.00795,-0.679,20.87,0.0333
1e-12,0.008,1700.0,1.8e-05,1.8e-05,0.00789,-0.528,21.27,0.0348
1e-12,0.008,1700.0,1.8e-05,2.2e-05,0.00779,-0.68,21.95,0.0383
1e-12,0.008,1700.0,1.8e-05,2.4e-05,0.00775,-0.923,22.24,0.0397
1e-12,0.008,1700.0,1.8e-05,2.6e-05,0.00771,-1.248,22.51,0.0411
1e-12,0.008,1700.0,1.8e-05,2.8e-05,0.00767,-1.635,22.74,0.0422
1e-12,0.008,1700.0,1.8e-05,3e-05,0.00764,-2.07,22.96,0.0434
1e-12,0.008,1700.0,1.9e-05,2e-05,0.00783,-0.523,21.66,0.0371
1e-12,0.008,1700.0,1.9e-05,1e-05,0.00814,-2.511,19.39,0.0278
1e-12,0.008,1700.0,1.9e-05,1.2e-05,0.00807,-1.586,19.96,0.0301
1e-12,0.008,1700.0,1.9e-05,1.4e-05,0.008,-0.985,20.45,0.0318
1e-12,0.008,1700.0,1.9e-05,1.6e-05,0.00794,-0.64,20.9,0.0337
1e-12,0.008,1700.0,1.9e-05,1.8e-05,0.00789,-0.499,21.3,0.0353
1e-12,0.008,1700.0,1.9e-05,2.2e-05,0.00778,-0.677,21.98,0.0386
1e-12,0.008,1700.0,1.9e-05,2.4e-05,0.00774,-0.933,22.28,0.0402
1e-12,0.008,1700.0,1.9e-05,2.6e-05,0.0077,-1.269,22.55,0.0415
1e-12,0.008,1700.0,1.9e-05,2.8e-05,0.00766,-1.666,22.79,0.0428
1e-12,0.008,1700.0,2e-05,2e-05,0.00782,-0.562,21.71,0.0377
1e-12,0.008,1700.0,2e-05,1e-05,0.00814,-2.477,19.41,0.0287
1e-12,0.008,1700.0,2e-05,1.2e-05,0.00807,-1.558,19.99,0.031
1e-12,0.008,1700.0,2e-05,1.4e-05,0.008,-0.971,20.49,0.0326
1e-12,0.008,1700.0,2e-05,1.6e-05,0.00794,-0.643,20.94,0.0343
1e-12,0.008,1700.0,2e-05,1.8e-05,0.00788,-0.521,21.34,0.0361
1e-12,0.008,1700.0,2e-05,2.2e-05,0.00777,-0.732,22.04,0.0393
1e-12,0.008,1700.0,2e-05,2.4e-05,0.00773,-1.001,22.34,0.0407
1e-12,0.008,1700.0,2e-05,2.6e-05,0.00769,-1.347,22.61,0.042
1e-12,0.008,1700.0,2e-05,2.8e-05,0.00765,-1.75,22.85,0.0433
1e-12,0.008,1900.0,1.5e-05,2e-05,0.00767,-0.732,21.65,0.035
1e-12,0.008,1900.0,1.5e-05,1e-05,0.00796,-2.15,19.11,0.026
1e-12,0.008,1900.0,1.5e-05,1.2e-05,0.00789,-1.407,19.75,0.0278
1e-12,0.008,1900.0,1.5e-05,1.4e-05,0.00783,-0.958,20.32,0.0298
1e-12,0.008,1900.0,1.5e-05,1.6e-05,0.00777,-0.727,20.81,0.0317
1e-12,0.008,1900.0,1.5e-05,1.8e-05,0.00771,-0.664,21.26,0.0334
1e-12,0.008,1900.0,1.5e-05,2.2e-05,0.00762,-0.906,21.99,0.0366
1e-12,0.008,1900.0,1.5e-05,2.4e-05,0.00758,-1.167,22.31,0.038
1e-12,0.008,1900.0,1.5e-05,2.6e-05,0.00754,-1.499,22.58,0.0393
1e-12,0.008,1900.0,1.5e-05,2.8e-05,0.00751,-1.89,22.83,0.0405
1e-12,0.008,1900.0,1e-05,2e-05,0.00773,-0.76,21.91,0.0317
1e-12,0.008,1900.0,1e-05,1e-05,0.00798,-2.076,19.13,0.0226
1e-12,0.008,1900.0,1e-05,1.2e-05,0.00792,-1.295,19.82,0.0249
1e-12,0.008,1900.0,1e-05,1.4e-05,0.00786,-0.831,20.43,0.0269
1e-12,0.008,1900.0,1e-05,1.6e-05,0.00781,-0.62,20.97,0.0285
1e-12,0.008,1900.0,1e-05,1.8e-05,0.00777,-0.61,21.46,0.0301
1e-12,0.008,1900.0,1e-05,2.2e-05,0.0077,-1.036,22.31,0.0332
1e-12,0.008,1900.0,1e-05,2.4e-05,0.00766,-1.413,22.67,0.0343
1e-12,0.008,1900.0,1.1e-05,2e-05,0.00772,-0.597,21.77,0.0325
1e-12,0.008,1900.0,1.1e-05,1e-05,0.00798,-1.995,19.06,0.0235
1e-12,0.008,1900.0,1.1e-05,1.2e-05,0.00791,-1.182,19.72,0.0254
1e-12,0.008,1900.0,1.1e-05,1.4e-05,0.00785,-0.701,20.32,0.0276
1e-12,0.008,1900.0,1.1e-05,1.6e-05,0.0078,-0.478,20.85,0.0293
1e-12,0.008,1900.0,1.1e-05,1.8e-05,0.00776,-0.458,21.34,0.031
1e-12,0.008,1900.0,1.1e-05,2.2e-05,0.00768,-0.858,22.16,0.0339
1e-12,0.008,1900.0,1.1e-05,2.4e-05,0.00765,-1.216,22.52,0.0353
1e-12,0.008,1900.0,1.1e-05,2.6e-05,0.00761,-1.648,22.84,0.0364
1e-12,0.008,1900.0,1.2e-05,2e-05,0.0077,-0.539,21.71,0.0333
1e-12,0.008,1900.0,1.2e-05,1e-05,0.00797,-1.908,19.02,0.0239
1e-12,0.008,1900.0,1.2e-05,1.2e-05,0.00791,-1.101,19.68,0.0262
1e-12,0.008,1900.0,1.2e-05,1.4e-05,0.00785,-0.63,20.27,0.0283
1e-12,0.008,1900.0,1.2e-05,1.6e-05,0.00779,-0.416,20.8,0.0299
1e-12,0.008,1900.0,1.2e-05,1.8e-05,0.00775,-0.4,21.28,0.0317
1e-12,0.008,1900.0,1.2e-05,2.2e-05,0.00766,-0.797,22.1,0.0347
1e-12,0.008,1900.0,1.2e-05,2.4e-05,0.00763,-1.148,22.45,0.036
1e-12,0.008,1900.0,1.2e-05,2.6e-05,0.0076,-1.569,22.76,0.0373
1e-12,0.008,1900.0,1.3e-05,2e-05,0.00769,-0.596,21.71,0.0338
1e-12,0.008,1900.0,1.3e-05,1e-05,0.00797,-1.883,19.03,0.0248
1e-12,0.008,1900.0,1.3e-05,1.2e-05,0.0079,-1.108,19.69,0.027
1e-12,0.008,1900.0,1.3e-05,1.4e-05,0.00784,-0.661,20.28,0.0287
1e-12,0.008,1900.0,1.3e-05,1.6e-05,0.00778,-0.464,20.81,0.0307
1e-12,0.008,1900.0,1.3e-05,1.8e-05,0.00774,-0.456,21.28,0.0324
1e-12,0.008,1900.0,1.3e-05,2.2e-05,0.00765,-0.849,22.09,0.0354
1e-12,0.008,1900.0,1.3e-05,2.4e-05,0.00761,-1.189,22.43,0.0367
1e-12,0.008,1900.0,1.3e-05,2.6e-05,0.00758,-1.594,22.74,0.0379
1e-12,0.008,1900.0,1.4e-05,2e-05,0.00768,-0.7,21.7,0.0345
1e-12,0.008,1900.0,1.4e-05,1e-05,0.00797,-1.971,19.06,0.0256
1e-12,0.008,1900.0,1.4e-05,1.2e-05,0.0079,-1.23,19.71,0.0275
1e-12,0.008,1900.0,1.4e-05,1.4e-05,0.00783,-0.799,20.3,0.0293
1e-12,0.008,1900.0,1.4e-05,1.6e-05,0.00778,-0.601,20.82,0.0311
1e-12,0.008,1900.0,1.4e-05,1.8e-05,0.00772,-0.581,21.29,0.0328
1e-12,0.008,1900.0,1.4e-05,2.2e-05,0.00764,-0.924,22.07,0.0359
1e-12,0.008,1900.0,1.4e-05,2.4e-05,0.0076,-1.231,22.4,0.0374
1e-12,0.008,1900.0,1.4e-05,2.6e-05,0.00756,-1.601,22.69,0.0388
1e-12,0.008,1900.0,1.4e-05,2.8e-05,0.00753,-2.02,22.95,0.0398
1e-12,0.008,1900.0,1.6e-05,2e-05,0.00765,-0.661,21.59,0.0354
1e-12,0.008,1900.0,1.6e-05,1e-05,0.00796,-2.332,19.18,0.0265
1e-12,0.008,1900.0,1.6e-05,1.2e-05,0.00789,-1.555,19.8,0.0283
1e-12,0.008,1900.0,1.6e-05,1.4e-05,0.00782,-1.054,20.34,0.0301
1e-12,0.008,1900.0,1.6e-05,1.6e-05,0.00776,-0.763,20.81,0.0322
1e-12,0.008,1900.0,1.6e-05,1.8e-05,0.00771,-0.64,21.22,0.0338
1e-12,0.008,1900.0,1.6e-05,2.2e-05,0.00761,-0.803,21.92,0.0371
1e-12,0.008,1900.0,1.6e-05,2.4e-05,0.00757,-1.043,22.22,0.0385
1e-12,0.008,1900.0,1.6e-05,2.6e-05,0.00753,-1.362,22.49,0.0398
1e-12,0.008,1900.0,1.6e-05,2.8e-05,0.00749,-1.744,22.73,0.041
1e-12,0.008,1900.0,1.6e-05,3e-05,0.00746,-2.174,22.95,0.0422
1e-12,0.008,1900.0,1.7e-05,2e-05,0.00764,-0.569,21.56,0.0359
1e-12,0.008,1900.0,1.7e-05,1e-05,0.00796,-2.458,19.24,0.0266
1e-12,0.008,1900.0,1.7e-05,1.2e-05,0.00788,-1.618,19.83,0.0289
1e-12,0.008,1900.0,1.7e-05,1.4e-05,0.00782,-1.05,20.35,0.0309
1e-12,0.008,1900.0,1.7e-05,1.6e-05,0.00775,-0.709,20.8,0.0325
1e-12,0.008,1900.0,1.7e-05,1.8e-05,0.0077,-0.559,21.2,0.0343
1e-12,0.008,1900.0,1.7e-05,2.2e-05,0.0076,-0.706,21.89,0.0375
1e-12,0.008,1900.0,1.7e-05,2.4e-05,0.00755,-0.946,22.18,0.0389
1e-12,0.008,1900.0,1.7e-05,2.6e-05,0.00751,-1.266,22.45,0.0405
1e-12,0.008,1900.0,1.7e-05,2.8e-05,0.00748,-1.649,22.69,0.0415
1e-12,0.008,1900.0,1.7e-05,3e-05,0.00744,-2.081,22.91,0.0429
1e-12,0.008,1900.0,1.8e-05,2e-05,0.00763,-0.509,21.57,0.0363
1e-12,0.008,1900.0,1.8e-05,1e-05,0.00796,-2.497,19.28,0.0272
1e-12,0.008,1900.0,1.8e-05,1.2e-05,0.00788,-1.592,19.86,0.0294
1e-12,0.008,1900.0,1.8e-05,1.4e-05,0.00781,-0.991,20.36,0.0313
1e-12,0.008,1900.0,1.8e-05,1.6e-05,0.00775,-0.642,20.8,0.0331
1e-12,0.008,1900.0,1.8e-05,1.8e-05,0.00769,-0.494,21.2,0.0346
1e-12,0.008,1900.0,1.8e-05,2.2e-05,0.00759,-0.654,21.89,0.038
1e-12,0.008,1900.0,1.8e-05,2.4e-05,0.00754,-0.903,22.19,0.0396
1e-12,0.008,1900.0,1.8e-05,2.6e-05,0.0075,-1.232,22.46,0.0409
1e-12,0.008,1900.0,1.8e-05,2.8e-05,0.00746,-1.623,22.7,0.0421
1e-12,0.008,1900.0,1.8e-05,3e-05,0.00743,-2.062,22.92,0.0432
1e-12,0.008,1900.0,1.9e-05,2e-05,0.00763,-0.502,21.6,0.0369
1e-12,0.008,1900.0,1.9e-05,1e-05,0.00796,-2.468,19.31,0.0278
1e-12,0.008,1900.0,1.9e-05,1.2e-05,0.00788,-1.543,19.88,0.0299
1e-12,0.008,1900.0,1.9e-05,1.4e-05,0.00781,-0.947,20.38,0.0318
1e-12,0.008,1900.0,1.9e-05,1.6e-05,0.00774,-0.607,20.83,0.0334
1e-12,0.008,1900.0,1.9e-05,1.8e-05,0.00768,-0.473,21.24,0.0353
1e-12,0.008,1900.0,1.9e-05,2.2e-05,0.00757,-0.662,21.93,0.0387
