Lm,Lm2,Cm2,R1,W1,W2,DCPowerConsumption,S11,S22,PowerGain,DrainEfficiency,PAE,PSAT
1e-09,5.5e-12,2.05e-13,3000.0,1.4e-05,3e-06,0.00519,-4.986,-6.633,3.258,6.348,0.539,1.47
1e-09,5.5e-12,2.05e-13,3000.0,1.4e-05,4e-06,0.00519,-5.592,-6.729,3.298,6.519,0.554,1.576
1e-09,5.5e-12,2.05e-13,3000.0,1.6e-05,5e-06,0.00548,-9.514,-7.438,3.421,6.98,0.617,2.013
1e-09,5.5e-12,2.05e-13,3000.0,1.6e-05,3e-06,0.00548,-8.02,-7.67,3.355,6.651,0.601,1.79
1e-09,5.5e-12,2.05e-13,3000.0,1.6e-05,4e-06,0.00548,-8.838,-7.597,3.394,6.796,0.612,1.923
1e-09,5.5e-12,2.05e-13,3000.0,1.7e-05,5e-06,0.00561,-11.28,-7.329,3.35,7.071,0.613,2.284
1e-09,5.5e-12,2.05e-13,3000.0,1.7e-05,3e-06,0.00561,-10.21,-7.841,3.286,6.726,0.602,2.04
1e-09,5.5e-12,2.05e-13,3000.0,1.7e-05,4e-06,0.00561,-10.97,-7.63,3.324,6.893,0.61,2.161
1e-09,5.5e-12,2.05e-13,3000.0,1.8e-05,5e-06,0.00572,-12.54,-6.962,3.219,7.094,0.591,2.467
1e-09,5.5e-12,2.05e-13,3000.0,1.8e-05,3e-06,0.00572,-12.89,-7.712,3.158,6.789,0.586,2.296
1e-09,5.5e-12,2.05e-13,3000.0,1.8e-05,4e-06,0.00572,-13.15,-7.371,3.194,6.97,0.591,2.382
1e-09,5.5e-12,2.05e-13,3000.0,1.9e-05,5e-06,0.00583,-12.78,-6.444,3.04,7.105,0.562,2.686
1e-09,5.5e-12,2.05e-13,3000.0,1.9e-05,3e-06,0.00583,-15.73,-7.333,2.985,6.849,0.553,2.539
1e-09,5.5e-12,2.05e-13,3000.0,1.9e-05,4e-06,0.00583,-14.57,-6.908,3.017,6.989,0.557,2.612
1e-09,5.5e-12,2.05e-13,3000.0,2e-05,5e-06,0.00594,-12.12,-5.884,2.826,7.108,0.537,2.701
1e-09,5.5e-12,2.05e-13,3000.0,2e-05,3e-06,0.00594,-17.21,-6.812,2.775,6.866,0.527,2.56
1e-09,5.5e-12,2.05e-13,3000.0,2e-05,4e-06,0.00594,-14.44,-6.356,2.804,6.983,0.532,2.628
1e-09,5.5e-12,2.05e-13,1500.0,1.5e-05,5e-06,0.00649,-17.17,-6.184,0.407,6.941,0.0616,1.831
1e-09,5.5e-12,2.05e-13,1500.0,1.5e-05,3e-06,0.00649,-11.85,-6.274,0.391,6.592,0.059,1.599
1e-09,5.5e-12,2.05e-13,1500.0,1.5e-05,4e-06,0.00649,-14.05,-6.246,0.402,6.767,0.061,1.718
1e-09,5.5e-12,2.05e-13,1500.0,1.4e-05,5e-06,0.00632,-13.1,-5.871,0.15,6.811,0.0212,1.653
1e-09,5.5e-12,2.05e-13,1500.0,1.4e-05,3e-06,0.00632,-9.568,-5.869,0.136,6.455,0.0199,1.436
1e-09,5.5e-12,2.05e-13,1500.0,1.4e-05,4e-06,0.00632,-11.1,-5.883,0.147,6.655,0.0207,1.547
1e-09,5.5e-12,2.05e-13,1500.0,1.6e-05,5e-06,0.00664,-24.41,-6.361,0.594,7.054,0.0922,1.999
1e-09,5.5e-12,2.05e-13,1500.0,1.6e-05,3e-06,0.00664,-14.93,-6.567,0.575,6.678,0.0889,1.794
1e-09,5.5e-12,2.05e-13,1500.0,1.6e-05,4e-06,0.00664,-18.38,-6.484,0.588,6.855,0.0913,1.893
1e-09,5.5e-12,2.05e-13,1500.0,1.7e-05,5e-06,0.00678,-27.41,-6.387,0.717,7.102,0.117,2.27
1e-09,5.5e-12,2.05e-13,1500.0,1.7e-05,3e-06,0.00678,-18.97,-6.719,0.697,6.747,0.115,2.054
1e-09,5.5e-12,2.05e-13,1500.0,1.7e-05,4e-06,0.00678,-24.32,-6.573,0.71,6.93,0.117,2.165
1e-09,5.5e-12,2.05e-13,1500.0,1.8e-05,5e-06,0.00691,-19.28,-6.277,0.783,7.123,0.137,2.482
1e-09,5.5e-12,2.05e-13,1500.0,1.8e-05,3e-06,0.00691,-21.79,-6.721,0.763,6.795,0.134,2.312
1e-09,5.5e-12,2.05e-13,1500.0,1.8e-05,4e-06,0.00691,-22.4,-6.516,0.776,6.958,0.136,2.397
1e-09,5.5e-12,2.05e-13,1500.0,1.9e-05,5e-06,0.00704,-15.13,-6.067,0.799,7.136,0.143,2.649
1e-09,5.5e-12,2.05e-13,1500.0,1.9e-05,3e-06,0.00704,-19.1,-6.59,0.78,6.812,0.14,2.507
1e-09,5.5e-12,2.05e-13,1500.0,1.9e-05,4e-06,0.00704,-17.37,-6.34,0.792,6.976,0.142,2.578
1e-09,5.5e-12,2.05e-13,1500.0,2e-05,5e-06,0.00715,-12.56,-5.798,0.772,7.126,0.137,2.659
1e-09,5.5e-12,2.05e-13,1500.0,2e-05,3e-06,0.00715,-15.66,-6.364,0.753,6.825,0.135,2.518
1e-09,5.5e-12,2.05e-13,1500.0,2e-05,4e-06,0.00715,-14.14,-6.089,0.765,6.986,0.137,2.587
1e-09,5.5e-12,2.05e-13,2000.0,1.5e-05,5e-06,0.00603,-12.64,-6.666,1.667,6.881,0.294,1.841
1e-09,5.5e-12,2.05e-13,2000.0,1.5e-05,3e-06,0.00603,-9.505,-6.725,1.632,6.461,0.301,1.613
1e-09,5.5e-12,2.05e-13,2000.0,1.5e-05,4e-06,0.00603,-10.95,-6.719,1.654,6.69,0.298,1.73
1e-09,5.5e-12,2.05e-13,2000.0,1.1e-05,5e-06,0.0053,-5.309,-4.663,0.289,5.948,0.0349,1.048
1e-09,5.5e-12,2.05e-13,2000.0,1.1e-05,3e-06,0.0053,-4.173,-4.522,0.275,5.479,0.0347,0.807
1e-09,5.5e-12,2.05e-13,2000.0,1.1e-05,4e-06,0.0053,-4.691,-4.595,0.287,5.64,0.0359,0.937
1e-09,5.5e-12,2.05e-13,2000.0,1.2e-05,5e-06,0.00551,-6.457,-5.241,0.782,6.291,0.114,1.291
1e-09,5.5e-12,2.05e-13,2000.0,1.2e-05,3e-06,0.00551,-5.022,-5.097,0.761,5.711,0.106,1.107
1e-09,5.5e-12,2.05e-13,2000.0,1.2e-05,4e-06,0.00551,-5.677,-5.174,0.776,6.012,0.111,1.198
1e-09,5.5e-12,2.05e-13,2000.0,1.3e-05,5e-06,0.0057,-7.962,-5.802,1.17,6.573,0.185,1.487
1e-09,5.5e-12,2.05e-13,2000.0,1.3e-05,3e-06,0.0057,-6.127,-5.68,1.143,6.004,0.18,1.29
1e-09,5.5e-12,2.05e-13,2000.0,1.3e-05,4e-06,0.0057,-6.964,-5.751,1.161,6.311,0.18,1.389
1e-09,5.5e-12,2.05e-13,2000.0,1.4e-05,5e-06,0.00587,-9.955,-6.298,1.462,6.769,0.244,1.666
1e-09,5.5e-12,2.05e-13,2000.0,1.4e-05,3e-06,0.00587,-7.576,-6.241,1.431,6.262,0.248,1.453
1e-09,5.5e-12,2.05e-13,2000.0,1.4e-05,4e-06,0.00587,-8.665,-6.286,1.451,6.545,0.244,1.561
1e-09,5.5e-12,2.05e-13,2000.0,1.6e-05,5e-06,0.00618,-16.28,-6.848,1.794,6.958,0.337,2.007
1e-09,5.5e-12,2.05e-13,2000.0,1.6e-05,3e-06,0.00618,-12.15,-7.072,1.757,6.572,0.338,1.795
1e-09,5.5e-12,2.05e-13,2000.0,1.6e-05,4e-06,0.00618,-14.15,-6.989,1.78,6.776,0.338,1.912
1e-09,5.5e-12,2.05e-13,2000.0,1.7e-05,5e-06,0.00632,-20.35,-6.821,1.851,6.992,0.364,2.279
1e-09,5.5e-12,2.05e-13,2000.0,1.7e-05,3e-06,0.00632,-16.03,-7.228,1.814,6.641,0.361,2.048
1e-09,5.5e-12,2.05e-13,2000.0,1.7e-05,4e-06,0.00632,-18.92,-7.053,1.837,6.833,0.363,2.164
1e-09,5.5e-12,2.05e-13,2000.0,1.8e-05,5e-06,0.00644,-20.07,-6.609,1.849,7.023,0.374,2.475
1e-09,5.5e-12,2.05e-13,2000.0,1.8e-05,3e-06,0.00644,-22.83,-7.175,1.812,6.691,0.369,2.304
1e-09,5.5e-12,2.05e-13,2000.0,1.8e-05,4e-06,0.00644,-24.81,-6.916,1.834,6.855,0.372,2.39
1e-09,5.5e-12,2.05e-13,2000.0,1.9e-05,5e-06,0.00656,-16.53,-6.274,1.795,7.113,0.367,2.668
1e-09,5.5e-12,2.05e-13,2000.0,1.9e-05,3e-06,0.00656,-31.88,-6.944,1.76,6.775,0.363,2.524
1e-09,5.5e-12,2.05e-13,2000.0,1.9e-05,4e-06,0.00656,-21.22,-6.625,1.781,6.926,0.366,2.596
1e-09,5.5e-12,2.05e-13,2000.0,2e-05,5e-06,0.00667,-13.7,-5.882,1.698,7.161,0.346,2.679
1e-09,5.5e-12,2.05e-13,2000.0,2e-05,3e-06,0.00667,-20.74,-6.597,1.666,6.827,0.343,2.538
1e-09,5.5e-12,2.05e-13,2000.0,2e-05,4e-06,0.00667,-16.54,-6.248,1.685,6.989,0.346,2.607
1e-09,5.5e-12,2.05e-13,2500.0,1.5e-05,5e-06,0.00566,-9.61,-7.004,2.635,6.907,0.471,1.848
1e-09,5.5e-12,2.05e-13,2500.0,1.5e-05,3e-06,0.00566,-7.612,-7.029,2.584,6.527,0.465,1.621
1e-09,5.5e-12,2.05e-13,2500.0,1.5e-05,4e-06,0.00566,-8.587,-7.045,2.615,6.749,0.463,1.737
1e-09,5.5e-12,2.05e-13,2500.0,1e-05,5e-06,0.00474,-3.464,-4.174,0.816,5.61,0.101,0.645
1e-09,5.5e-12,2.05e-13,2500.0,1e-05,3e-06,0.00474,-2.756,-4.027,0.798,4.95,0.0926,0.228
1e-09,5.5e-12,2.05e-13,2500.0,1e-05,4e-06,0.00474,-3.079,-4.1,0.814,5.305,0.0981,0.452
1e-09,5.5e-12,2.05e-13,2500.0,1.1e-05,5e-06,0.00496,-4.154,-4.776,1.413,6.02,0.198,1.063
1e-09,5.5e-12,2.05e-13,2500.0,1.1e-05,3e-06,0.00496,-3.28,-4.602,1.385,5.381,0.201,0.808
1e-09,5.5e-12,2.05e-13,2500.0,1.1e-05,4e-06,0.00496,-3.679,-4.69,1.406,5.737,0.192,0.949
1e-09,5.5e-12,2.05e-13,2500.0,1.2e-05,5e-06,0.00515,-5.052,-5.405,1.884,6.326,0.29,1.304
1e-09,5.5e-12,2.05e-13,2500.0,1.2e-05,3e-06,0.00515,-3.966,-5.217,1.847,5.791,0.295,1.122
1e-09,5.5e-12,2.05e-13,2500.0,1.2e-05,4e-06,0.00515,-4.464,-5.315,1.872,6.11,0.286,1.213
1e-09,5.5e-12,2.05e-13,2500.0,1.3e-05,5e-06,0.00534,-6.218,-6.028,2.238,6.586,0.368,1.497
1e-09,5.5e-12,2.05e-13,2500.0,1.3e-05,3e-06,0.00534,-4.867,-5.854,2.194,6.123,0.37,1.304
1e-09,5.5e-12,2.05e-13,2500.0,1.3e-05,4e-06,0.00534,-5.493,-5.951,2.222,6.38,0.361,1.401
1e-09,5.5e-12,2.05e-13,2500.0,1.4e-05,5e-06,0.0055,-7.719,-6.588,2.485,6.798,0.43,1.674
1e-09,5.5e-12,2.05e-13,2500.0,1.4e-05,3e-06,0.0055,-6.052,-6.478,2.436,6.356,0.426,1.464
1e-09,5.5e-12,2.05e-13,2500.0,1.4e-05,4e-06,0.0055,-6.837,-6.551,2.467,6.586,0.42,1.57
1e-09,5.5e-12,2.05e-13,2500.0,1.6e-05,5e-06,0.0058,-11.87,-7.194,2.701,7.009,0.493,2.011
1e-09,5.5e-12,2.05e-13,2500.0,1.6e-05,3e-06,0.0058,-9.668,-7.424,2.649,6.655,0.49,1.793
1e-09,5.5e-12,2.05e-13,2500.0,1.6e-05,4e-06,0.0058,-10.84,-7.345,2.68,6.83,0.487,1.92
1e-09,5.5e-12,2.05e-13,2500.0,1.7e-05,5e-06,0.00593,-14.14,-7.124,2.694,7.071,0.502,2.282
1e-09,5.5e-12,2.05e-13,2500.0,1.7e-05,3e-06,0.00593,-12.4,-7.588,2.642,6.724,0.502,2.043
1e-09,5.5e-12,2.05e-13,2500.0,1.7e-05,4e-06,0.00593,-13.63,-7.392,2.673,6.898,0.502,2.163
1e-09,5.5e-12,2.05e-13,2500.0,1.8e-05,5e-06,0.00605,-15.36,-6.827,2.625,7.078,0.508,2.47
1e-09,5.5e-12,2.05e-13,2500.0,1.8e-05,3e-06,0.00605,-16.04,-7.493,2.576,6.772,0.503,2.3
1e-09,5.5e-12,2.05e-13,2500.0,1.8e-05,4e-06,0.00605,-16.53,-7.189,2.605,6.945,0.505,2.385
1e-09,5.5e-12,2.05e-13,2500.0,1.9e-05,5e-06,0.00617,-14.72,-6.39,2.507,7.066,0.498,2.679
1e-09,5.5e-12,2.05e-13,2500.0,1.9e-05,3e-06,0.00617,-20.08,-7.18,2.46,6.805,0.491,2.533
1e-09,5.5e-12,2.05e-13,2500.0,1.9e-05,4e-06,0.00617,-17.6,-6.804,2.487,6.949,0.495,2.606
1e-09,5.5e-12,2.05e-13,2500.0,2e-05,5e-06,0.00627,-13.15,-5.903,2.348,7.113,0.474,2.692
1e-09,5.5e-12,2.05e-13,2500.0,2e-05,3e-06,0.00627,-20.13,-6.736,2.305,6.804,0.468,2.551
1e-09,5.5e-12,2.05e-13,2500.0,2e-05,4e-06,0.00627,-15.98,-6.328,2.33,6.933,0.471,2.62
1e-09,5.5e-12,2.05e-13,3500.0,1.5e-05,5e-06,0.00508,-6.535,-7.408,4.067,6.718,0.686,1.855
1e-09,5.5e-12,2.05e-13,3500.0,1.5e-05,3e-06,0.00508,-5.382,-7.375,3.987,6.432,0.668,1.63
1e-09,5.5e-12,2.05e-13,3500.0,1.5e-05,4e-06,0.00508,-5.963,-7.428,4.035,6.594,0.68,1.746
1e-09,5.5e-12,2.05e-13,3500.0,1e-05,5e-06,0.00423,-2.306,-4.242,2.611,5.511,0.326,0.655
1e-09,5.5e-12,2.05e-13,3500.0,1e-05,3e-06,0.00423,-1.836,-4.063,2.57,5.023,0.346,0.231
1e-09,5.5e-12,2.05e-13,3500.0,1e-05,4e-06,0.00423,-2.049,-4.151,2.601,5.356,0.339,0.448
1e-09,5.5e-12,2.05e-13,3500.0,1.1e-05,5e-06,0.00443,-2.768,-4.887,3.186,5.799,0.436,1.08
1e-09,5.5e-12,2.05e-13,3500.0,1.1e-05,3e-06,0.00443,-2.195,-4.668,3.131,5.46,0.448,0.808
1e-09,5.5e-12,2.05e-13,3500.0,1.1e-05,4e-06,0.00443,-2.456,-4.777,3.169,5.689,0.438,0.964
1e-09,5.5e-12,2.05e-13,3500.0,1.2e-05,5e-06,0.00461,-3.384,-5.577,3.606,6.043,0.531,1.318
1e-09,5.5e-12,2.05e-13,3500.0,1.2e-05,3e-06,0.00461,-2.681,-5.326,3.54,5.795,0.526,1.14
1e-09,5.5e-12,2.05e-13,3500.0,1.2e-05,4e-06,0.00461,-3.004,-5.454,3.583,5.978,0.515,1.23
1e-09,5.5e-12,2.05e-13,3500.0,1.3e-05,5e-06,0.00478,-4.197,-6.279,3.883,6.283,0.604,1.508
1e-09,5.5e-12,2.05e-13,3500.0,1.3e-05,3e-06,0.00478,-3.338,-6.027,3.809,6.077,0.582,1.32
1e-09,5.5e-12,2.05e-13,3500.0,1.3e-05,4e-06,0.00478,-3.739,-6.162,3.856,6.204,0.592,1.414
1e-09,5.5e-12,2.05e-13,3500.0,1.4e-05,5e-06,0.00493,-5.243,-6.926,4.031,6.527,0.656,1.683
1e-09,5.5e-12,2.05e-13,3500.0,1.4e-05,3e-06,0.00493,-4.219,-6.733,3.952,6.281,0.631,1.475
1e-09,5.5e-12,2.05e-13,3500.0,1.4e-05,4e-06,0.00493,-4.711,-6.85,4.0,6.396,0.647,1.58
1e-09,5.5e-12,2.05e-13,3500.0,1.6e-05,5e-06,0.00521,-8.025,-7.607,4.01,6.906,0.697,2.015
1e-09,5.5e-12,2.05e-13,3500.0,1.6e-05,3e-06,0.00521,-6.885,-7.841,3.931,6.598,0.683,1.791
1e-09,5.5e-12,2.05e-13,3500.0,1.6e-05,4e-06,0.00521,-7.519,-7.773,3.977,6.721,0.693,1.925
1e-09,5.5e-12,2.05e-13,3500.0,1.7e-05,5e-06,0.00533,-9.546,-7.464,3.877,7.024,0.689,2.285
1e-09,5.5e-12,2.05e-13,3500.0,1.7e-05,3e-06,0.00533,-8.772,-8.018,3.802,6.686,0.68,2.038
1e-09,5.5e-12,2.05e-13,3500.0,1.7e-05,4e-06,0.00533,-9.332,-7.792,3.846,6.852,0.687,2.161
1e-09,5.5e-12,2.05e-13,3500.0,1.8e-05,5e-06,0.00545,-10.77,-7.037,3.687,7.077,0.664,2.464
1e-09,5.5e-12,2.05e-13,3500.0,1.8e-05,3e-06,0.00545,-11.02,-7.859,3.617,6.774,0.659,2.294
1e-09,5.5e-12,2.05e-13,3500.0,1.8e-05,4e-06,0.00545,-11.2,-7.487,3.658,6.956,0.664,2.379
1e-09,5.5e-12,2.05e-13,3500.0,1.9e-05,5e-06,0.00555,-11.32,-6.453,3.453,7.114,0.623,2.69
1e-09,5.5e-12,2.05e-13,3500.0,1.9e-05,3e-06,0.00555,-13.39,-7.426,3.39,6.859,0.623,2.543
1e-09,5.5e-12,2.05e-13,3500.0,1.9e-05,4e-06,0.00555,-12.63,-6.961,3.427,6.99,0.625,2.616
1e-09,5.5e-12,2.05e-13,3500.0,2e-05,5e-06,0.00565,-11.15,-5.838,3.188,7.137,0.569,2.707
1e-09,5.5e-12,2.05e-13,3500.0,2e-05,3e-06,0.00565,-15.06,-6.844,3.132,6.893,0.574,2.566
1e-09,5.5e-12,2.05e-13,3500.0,2e-05,4e-06,0.00565,-13.05,-6.348,3.164,7.002,0.574,2.635
1e-09,5.5e-12,2.05e-13,4000.0,1.5e-05,5e-06,0.00485,-5.658,-7.525,4.621,6.575,0.742,1.857
1e-09,5.5e-12,2.05e-13,4000.0,1.5e-05,3e-06,0.00485,-4.7,-7.47,4.527,6.337,0.727,1.633
1e-09,5.5e-12,2.05e-13,4000.0,1.5e-05,4e-06,0.00485,-5.186,-7.537,4.583,6.458,0.737,1.748
1e-09,5.5e-12,2.05e-13,4000.0,1e-05,5e-06,0.00403,-1.939,-4.255,3.363,5.4,0.405,0.658
1e-09,5.5e-12,2.05e-13,4000.0,1e-05,3e-06,0.00403,-1.543,-4.066,3.311,5.022,0.426,0.232
1e-09,5.5e-12,2.05e-13,4000.0,1e-05,4e-06,0.00403,-1.721,-4.158,3.35,5.322,0.42,0.446
1e-09,5.5e-12,2.05e-13,4000.0,1.1e-05,5e-06,0.00422,-2.331,-4.913,3.924,5.616,0.515,1.085
1e-09,5.5e-12,2.05e-13,4000.0,1.1e-05,3e-06,0.00422,-1.851,-4.678,3.856,5.447,0.523,0.807
1e-09,5.5e-12,2.05e-13,4000.0,1.1e-05,4e-06,0.00422,-2.068,-4.794,3.903,5.608,0.514,0.968
1e-09,5.5e-12,2.05e-13,4000.0,1.2e-05,5e-06,0.0044,-2.864,-5.621,4.316,5.827,0.605,1.323
1e-09,5.5e-12,2.05e-13,4000.0,1.2e-05,3e-06,0.0044,-2.274,-5.348,4.234,5.746,0.595,1.146
1e-09,5.5e-12,2.05e-13,4000.0,1.2e-05,4e-06,0.0044,-2.545,-5.486,4.288,5.844,0.59,1.235
1e-09,5.5e-12,2.05e-13,4000.0,1.3e-05,5e-06,0.00456,-3.577,-6.348,4.55,6.094,0.672,1.512
1e-09,5.5e-12,2.05e-13,4000.0,1.3e-05,3e-06,0.00456,-2.856,-6.067,4.46,5.991,0.644,1.325
1e-09,5.5e-12,2.05e-13,4000.0,1.3e-05,4e-06,0.00456,-3.193,-6.216,4.516,6.047,0.662,1.418
1e-09,5.5e-12,2.05e-13,4000.0,1.4e-05,5e-06,0.00471,-4.505,-7.022,4.644,6.358,0.718,1.686
1e-09,5.5e-12,2.05e-13,4000.0,1.4e-05,3e-06,0.00471,-3.647,-6.799,4.55,6.183,0.696,1.479
1e-09,5.5e-12,2.05e-13,4000.0,1.4e-05,4e-06,0.00471,-4.06,-6.932,4.608,6.243,0.711,1.583
1e-09,5.5e-12,2.05e-13,4000.0,1.6e-05,5e-06,0.00498,-6.993,-7.722,4.502,6.804,0.747,2.017
1e-09,5.5e-12,2.05e-13,4000.0,1.6e-05,3e-06,0.00498,-6.065,-7.96,4.411,6.518,0.737,1.794
1e-09,5.5e-12,2.05e-13,4000.0,1.6e-05,4e-06,0.00498,-6.586,-7.896,4.465,6.625,0.744,1.927
1e-09,5.5e-12,2.05e-13,4000.0,1.7e-05,5e-06,0.00509,-8.375,-7.548,4.31,6.958,0.736,2.285
1e-09,5.5e-12,2.05e-13,4000.0,1.7e-05,3e-06,0.00509,-7.768,-8.14,4.225,6.628,0.728,2.036
1e-09,5.5e-12,2.05e-13,4000.0,1.7e-05,4e-06,0.00509,-8.213,-7.901,4.275,6.791,0.734,2.16
1e-09,5.5e-12,2.05e-13,4000.0,1.8e-05,5e-06,0.00521,-9.553,-7.07,4.063,7.045,0.709,2.462
1e-09,5.5e-12,2.05e-13,4000.0,1.8e-05,3e-06,0.00521,-9.778,-7.955,3.986,6.741,0.704,2.292
1e-09,5.5e-12,2.05e-13,4000.0,1.8e-05,4e-06,0.00521,-9.902,-7.555,4.031,6.918,0.708,2.378
1e-09,5.5e-12,2.05e-13,4000.0,1.9e-05,5e-06,0.00531,-10.24,-6.434,3.779,7.107,0.667,2.694
1e-09,5.5e-12,2.05e-13,4000.0,1.9e-05,3e-06,0.00531,-11.9,-7.477,3.709,6.848,0.666,2.546
1e-09,5.5e-12,2.05e-13,4000.0,1.9e-05,4e-06,0.00531,-11.3,-6.978,3.75,6.973,0.668,2.619
1e-09,5.5e-12,2.05e-13,4000.0,2e-05,5e-06,0.00541,-10.34,-5.776,3.469,7.148,0.611,2.712
1e-09,5.5e-12,2.05e-13,4000.0,2e-05,3e-06,0.00541,-13.56,-6.846,3.407,6.897,0.615,2.57
1e-09,5.5e-12,2.05e-13,4000.0,2e-05,4e-06,0.00541,-11.97,-6.318,3.443,7.004,0.615,2.639
1e-09,7e-12,5.5e-14,3000.0,1.5e-05,5e-06,0.00534,-5.647,-15.09,5.338,15.58,4.354,4.631
1e-09,7e-12,5.5e-14,3000.0,1.5e-05,3e-06,0.00534,-4.496,-16.14,5.298,15.77,4.38,4.69
1e-09,7e-12,5.5e-14,3000.0,1.5e-05,4e-06,0.00534,-5.025,-15.64,5.323,15.61,4.379,4.667
1e-09,7e-12,5.5e-14,3000.0,1e-05,5e-06,0.00446,-2.528,-18.48,4.376,15.31,2.828,3.674
1e-09,7e-12,5.5e-14,3000.0,1e-05,3e-06,0.00446,-2.062,-17.03,4.376,14.35,2.757,3.683
1e-09,7e-12,5.5e-14,3000.0,1e-05,4e-06,0.00446,-2.275,-17.69,4.382,14.92,2.802,3.671
1e-09,7e-12,5.5e-14,3000.0,1.1e-05,5e-06,0.00467,-2.924,-23.78,4.738,15.7,3.252,3.944
1e-09,7e-12,5.5e-14,3000.0,1.1e-05,3e-06,0.00467,-2.374,-20.9,4.728,15.24,3.22,3.942
1e-09,7e-12,5.5e-14,3000.0,1.1e-05,4e-06,0.00467,-2.626,-22.15,4.739,15.57,3.219,3.926
1e-09,7e-12,5.5e-14,3000.0,1.2e-05,5e-06,0.00486,-3.411,-26.72,5.004,15.73,3.619,4.159
1e-09,7e-12,5.5e-14,3000.0,1.2e-05,3e-06,0.00486,-2.757,-24.12,4.985,15.72,3.614,4.153
1e-09,7e-12,5.5e-14,3000.0,1.2e-05,4e-06,0.00486,-3.057,-25.41,5.001,15.81,3.606,4.156
1e-09,7e-12,5.5e-14,3000.0,1.3e-05,5e-06,0.00503,-4.01,-21.7,5.186,15.61,3.927,4.342
1e-09,7e-12,5.5e-14,3000.0,1.3e-05,3e-06,0.00503,-3.226,-22.27,5.159,15.9,3.944,4.354
1e-09,7e-12,5.5e-14,3000.0,1.3e-05,4e-06,0.00503,-3.586,-22.11,5.178,15.77,3.939,4.35
1e-09,7e-12,5.5e-14,3000.0,1.4e-05,5e-06,0.00519,-4.746,-17.74,5.294,15.57,4.173,4.503
1e-09,7e-12,5.5e-14,3000.0,1.4e-05,3e-06,0.00519,-3.799,-18.81,5.26,15.83,4.198,4.532
1e-09,7e-12,5.5e-14,3000.0,1.4e-05,4e-06,0.00519,-4.234,-18.32,5.282,15.67,4.196,4.519
1e-09,7e-12,5.5e-14,3000.0,1.6e-05,5e-06,0.00548,-6.748,-13.21,5.327,15.56,4.469,4.724
1e-09,7e-12,5.5e-14,3000.0,1.6e-05,3e-06,0.00548,-5.339,-14.17,5.282,15.71,4.493,4.83
1e-09,7e-12,5.5e-14,3000.0,1.6e-05,4e-06,0.00548,-5.987,-13.7,5.309,15.57,4.488,4.778
1e-09,7e-12,5.5e-14,3000.0,1.7e-05,5e-06,0.00561,-8.096,-11.82,5.268,15.54,4.526,4.803
1e-09,7e-12,5.5e-14,3000.0,1.7e-05,3e-06,0.00561,-6.353,-12.7,5.22,15.62,4.54,4.926
1e-09,7e-12,5.5e-14,3000.0,1.7e-05,4e-06,0.00561,-7.154,-12.26,5.248,15.55,4.534,4.858
1e-09,7e-12,5.5e-14,3000.0,1.8e-05,5e-06,0.00572,-9.755,-10.78,5.169,15.48,4.527,4.879
1e-09,7e-12,5.5e-14,3000.0,1.8e-05,3e-06,0.00572,-7.567,-11.58,5.119,15.59,4.527,4.999
1e-09,7e-12,5.5e-14,3000.0,1.8e-05,4e-06,0.00572,-8.567,-11.18,5.148,15.52,4.519,4.931
1e-09,7e-12,5.5e-14,3000.0,1.9e-05,5e-06,0.00583,-11.83,-10.0,5.037,15.38,4.479,4.951
1e-09,7e-12,5.5e-14,3000.0,1.9e-05,3e-06,0.00583,-9.012,-10.74,4.986,15.58,4.465,5.066
1e-09,7e-12,5.5e-14,3000.0,1.9e-05,4e-06,0.00583,-10.29,-10.37,5.015,15.47,4.47,5.002
1e-09,7e-12,5.5e-14,3000.0,2e-05,5e-06,0.00594,-14.49,-9.433,4.877,15.28,4.386,5.021
1e-09,7e-12,5.5e-14,3000.0,2e-05,3e-06,0.00594,-10.72,-10.12,4.826,15.53,4.362,5.131
1e-09,7e-12,5.5e-14,3000.0,2e-05,4e-06,0.00594,-12.39,-9.775,4.855,15.37,4.382,5.069
1e-09,7e-12,5.5e-14,1500.0,1.5e-05,5e-06,0.00649,-8.81,-19.46,2.733,15.38,2.519,4.61
1e-09,7e-12,5.5e-14,1500.0,1.5e-05,3e-06,0.00649,-7.04,-20.52,2.721,15.39,2.57,4.657
1e-09,7e-12,5.5e-14,1500.0,1.5e-05,4e-06,0.00649,-7.85,-20.03,2.729,15.39,2.55,4.637
1e-09,7e-12,5.5e-14,1500.0,1e-05,5e-06,0.00548,-4.612,-17.22,1.331,15.54,0.93,3.662
1e-09,7e-12,5.5e-14,1500.0,1e-05,3e-06,0.00548,-3.808,-16.38,1.344,15.26,0.893,3.674
1e-09,7e-12,5.5e-14,1500.0,1e-05,4e-06,0.00548,-4.181,-16.78,1.341,15.48,0.917,3.664
1e-09,7e-12,5.5e-14,1500.0,1.1e-05,5e-06,0.00572,-5.223,-21.82,1.752,15.59,1.332,3.92
1e-09,7e-12,5.5e-14,1500.0,1.1e-05,3e-06,0.00572,-4.288,-20.19,1.759,15.63,1.266,3.931
1e-09,7e-12,5.5e-14,1500.0,1.1e-05,4e-06,0.00572,-4.721,-20.97,1.758,15.61,1.305,3.912
1e-09,7e-12,5.5e-14,1500.0,1.2e-05,5e-06,0.00594,-5.935,-30.56,2.093,15.52,1.688,4.133
