C,R,WN1_RF,WN2_LO,DCPowerConsumption,ConversionGain,NoiseFigure,VoltageSwing
1e-12,3000.0,1.3e-05,1.9e-05,0.0129,-3.726,9.193,0.0022
1e-12,3000.0,1.3e-05,2e-05,0.0128,-3.804,9.241,0.00217
1e-12,3000.0,1.3e-05,2.1e-05,0.0128,-3.893,9.291,0.00214
1e-12,3000.0,1.3e-05,2.2e-05,0.0128,-3.989,9.342,0.00211
1e-12,3000.0,1.3e-05,2.3e-05,0.0128,-4.091,9.394,0.00208
1e-12,3000.0,1.3e-05,2.4e-05,0.0127,-4.193,9.447,0.00205
1e-12,3000.0,1.3e-05,2.5e-05,0.0127,-4.294,9.502,0.00202
1e-12,3000.0,1.4e-05,6e-06,0.014,-2.756,9.558,0.00248
1e-12,3000.0,1.4e-05,5e-06,0.0142,-3.052,9.99,0.00241
1e-12,3000.0,1.4e-05,7e-06,0.0138,-2.768,9.324,0.00251
1e-12,3000.0,1.4e-05,8e-06,0.0136,-2.849,9.165,0.00252
1e-12,3000.0,1.4e-05,9e-06,0.0135,-2.826,9.062,0.00251
1e-12,3000.0,1.4e-05,1e-05,0.0133,-2.752,9.015,0.00249
1e-12,3000.0,1.4e-05,1.1e-05,0.0132,-2.775,9.008,0.00247
1e-12,3000.0,1.4e-05,1.2e-05,0.0131,-2.921,9.004,0.00244
1e-12,3000.0,1.4e-05,1.3e-05,0.013,-3.106,9.009,0.00241
1e-12,3000.0,1.4e-05,1.4e-05,0.013,-3.277,9.028,0.00238
1e-12,3000.0,1.4e-05,1.5e-05,0.0129,-3.411,9.055,0.00235
1e-12,3000.0,1.4e-05,1.6e-05,0.0128,-3.505,9.084,0.00231
1e-12,3000.0,1.4e-05,1.7e-05,0.0128,-3.572,9.116,0.00228
1e-12,3000.0,1.4e-05,1.8e-05,0.0127,-3.628,9.153,0.00225
1e-12,3000.0,1.4e-05,1.9e-05,0.0127,-3.69,9.193,0.00221
1e-12,3000.0,1.4e-05,2e-05,0.0127,-3.765,9.238,0.00218
1e-12,3000.0,1.4e-05,2.1e-05,0.0126,-3.852,9.285,0.00215
1e-12,3000.0,1.4e-05,2.2e-05,0.0126,-3.948,9.334,0.00212
1e-12,3000.0,1.4e-05,2.3e-05,0.0125,-4.047,9.383,0.00209
1e-12,3000.0,1.4e-05,2.4e-05,0.0125,-4.147,9.434,0.00206
1e-12,3000.0,1.4e-05,2.5e-05,0.0125,-4.246,9.486,0.00204
1e-12,3000.0,1.5e-05,6e-06,0.0139,-2.92,9.717,0.00244
1e-12,3000.0,1.5e-05,5e-06,0.0142,-3.235,10.2,0.00236
1e-12,3000.0,1.5e-05,7e-06,0.0137,-2.916,9.448,0.00247
1e-12,3000.0,1.5e-05,8e-06,0.0135,-2.972,9.265,0.00249
1e-12,3000.0,1.5e-05,9e-06,0.0134,-2.924,9.145,0.00248
1e-12,3000.0,1.5e-05,1e-05,0.0132,-2.842,9.089,0.00247
1e-12,3000.0,1.5e-05,1.1e-05,0.0131,-2.867,9.074,0.00245
1e-12,3000.0,1.5e-05,1.2e-05,0.013,-3.012,9.062,0.00242
1e-12,3000.0,1.5e-05,1.3e-05,0.0129,-3.188,9.061,0.00239
1e-12,3000.0,1.5e-05,1.4e-05,0.0128,-3.346,9.075,0.00236
1e-12,3000.0,1.5e-05,1.5e-05,0.0127,-3.466,9.098,0.00233
1e-12,3000.0,1.5e-05,1.6e-05,0.0127,-3.547,9.123,0.0023
1e-12,3000.0,1.5e-05,1.7e-05,0.0126,-3.603,9.152,0.00227
1e-12,3000.0,1.5e-05,1.8e-05,0.0126,-3.652,9.186,0.00224
1e-12,3000.0,1.5e-05,1.9e-05,0.0125,-3.71,9.224,0.00221
1e-12,3000.0,1.5e-05,2e-05,0.0125,-3.783,9.266,0.00218
1e-12,3000.0,1.5e-05,2.1e-05,0.0124,-3.868,9.31,0.00215
1e-12,3000.0,1.5e-05,2.2e-05,0.0124,-3.962,9.357,0.00212
1e-12,3000.0,1.5e-05,2.3e-05,0.0124,-4.06,9.404,0.00209
1e-12,3000.0,1.5e-05,2.4e-05,0.0123,-4.158,9.453,0.00206
1e-12,3000.0,1.5e-05,2.5e-05,0.0123,-4.253,9.503,0.00204
1e-12,3000.0,1.6e-05,6e-06,0.0138,-3.119,9.897,0.00239
1e-12,3000.0,1.6e-05,5e-06,0.0141,-3.451,10.43,0.00231
1e-12,3000.0,1.6e-05,7e-06,0.0136,-3.099,9.594,0.00243
1e-12,3000.0,1.6e-05,8e-06,0.0134,-3.131,9.387,0.00244
1e-12,3000.0,1.6e-05,9e-06,0.0133,-3.063,9.251,0.00244
1e-12,3000.0,1.6e-05,1e-05,0.0131,-2.974,9.187,0.00243
1e-12,3000.0,1.6e-05,1.1e-05,0.013,-3.001,9.163,0.00241
1e-12,3000.0,1.6e-05,1.2e-05,0.0129,-3.142,9.143,0.00239
1e-12,3000.0,1.6e-05,1.3e-05,0.0128,-3.309,9.136,0.00236
1e-12,3000.0,1.6e-05,1.4e-05,0.0127,-3.455,9.146,0.00234
1e-12,3000.0,1.6e-05,1.5e-05,0.0126,-3.562,9.165,0.00231
1e-12,3000.0,1.6e-05,1.6e-05,0.0125,-3.631,9.187,0.00228
1e-12,3000.0,1.6e-05,1.7e-05,0.0125,-3.678,9.213,0.00225
1e-12,3000.0,1.6e-05,1.8e-05,0.0124,-3.723,9.244,0.00222
1e-12,3000.0,1.6e-05,1.9e-05,0.0124,-3.777,9.28,0.00219
1e-12,3000.0,1.6e-05,2e-05,0.0123,-3.848,9.319,0.00216
1e-12,3000.0,1.6e-05,2.1e-05,0.0123,-3.932,9.362,0.00213
1e-12,3000.0,1.6e-05,2.2e-05,0.0122,-4.024,9.405,0.0021
1e-12,3000.0,1.6e-05,2.3e-05,0.0122,-4.119,9.451,0.00208
1e-12,3000.0,1.6e-05,2.4e-05,0.0122,-4.215,9.498,0.00205
1e-12,3000.0,1.6e-05,2.5e-05,0.0121,-4.307,9.547,0.00203
1e-12,3000.0,1.7e-05,6e-06,0.0138,-3.345,10.09,0.00233
1e-12,3000.0,1.7e-05,5e-06,0.014,-3.695,10.67,0.00224
1e-12,3000.0,1.7e-05,7e-06,0.0135,-3.309,9.758,0.00237
1e-12,3000.0,1.7e-05,8e-06,0.0133,-3.321,9.528,0.00239
1e-12,3000.0,1.7e-05,9e-06,0.0132,-3.235,9.377,0.00239
1e-12,3000.0,1.7e-05,1e-05,0.013,-3.14,9.304,0.00238
1e-12,3000.0,1.7e-05,1.1e-05,0.0129,-3.168,9.271,0.00237
1e-12,3000.0,1.7e-05,1.2e-05,0.0127,-3.305,9.244,0.00235
1e-12,3000.0,1.7e-05,1.3e-05,0.0126,-3.463,9.232,0.00233
1e-12,3000.0,1.7e-05,1.4e-05,0.0125,-3.597,9.238,0.0023
1e-12,3000.0,1.7e-05,1.5e-05,0.0125,-3.692,9.252,0.00227
1e-12,3000.0,1.7e-05,1.6e-05,0.0124,-3.751,9.272,0.00225
1e-12,3000.0,1.7e-05,1.7e-05,0.0123,-3.791,9.295,0.00222
1e-12,3000.0,1.7e-05,1.8e-05,0.0123,-3.831,9.324,0.00219
1e-12,3000.0,1.7e-05,1.9e-05,0.0122,-3.883,9.357,0.00216
1e-12,3000.0,1.7e-05,2e-05,0.0122,-3.951,9.394,0.00213
1e-12,3000.0,1.7e-05,2.1e-05,0.0121,-4.034,9.434,0.00211
1e-12,3000.0,1.7e-05,2.2e-05,0.0121,-4.124,9.477,0.00208
1e-12,3000.0,1.7e-05,2.3e-05,0.012,-4.217,9.52,0.00206
1e-12,3000.0,1.7e-05,2.4e-05,0.012,-4.31,9.566,0.00203
1e-12,3000.0,1.7e-05,2.5e-05,0.012,-4.4,9.613,0.00201
1e-12,3000.0,1.8e-05,6e-06,0.0137,-3.593,10.31,0.00226
1e-12,3000.0,1.8e-05,5e-06,0.014,-3.959,10.93,0.00217
1e-12,3000.0,1.8e-05,7e-06,0.0135,-3.542,9.937,0.00231
1e-12,3000.0,1.8e-05,8e-06,0.0133,-3.535,9.684,0.00233
1e-12,3000.0,1.8e-05,9e-06,0.0131,-3.433,9.519,0.00234
1e-12,3000.0,1.8e-05,1e-05,0.0129,-3.334,9.437,0.00233
1e-12,3000.0,1.8e-05,1.1e-05,0.0128,-3.361,9.396,0.00232
1e-12,3000.0,1.8e-05,1.2e-05,0.0126,-3.494,9.362,0.0023
1e-12,3000.0,1.8e-05,1.3e-05,0.0125,-3.643,9.345,0.00228
1e-12,3000.0,1.8e-05,1.4e-05,0.0124,-3.766,9.346,0.00226
1e-12,3000.0,1.8e-05,1.5e-05,0.0123,-3.851,9.358,0.00223
1e-12,3000.0,1.8e-05,1.6e-05,0.0123,-3.901,9.374,0.00221
1e-12,3000.0,1.8e-05,1.7e-05,0.0122,-3.935,9.395,0.00218
1e-12,3000.0,1.8e-05,1.8e-05,0.0121,-3.971,9.422,0.00215
1e-12,3000.0,1.8e-05,1.9e-05,0.0121,-4.021,9.453,0.00213
1e-12,3000.0,1.8e-05,2e-05,0.012,-4.087,9.488,0.0021
1e-12,3000.0,1.8e-05,2.1e-05,0.012,-4.168,9.526,0.00208
1e-12,3000.0,1.8e-05,2.2e-05,0.0119,-4.256,9.567,0.00205
1e-12,3000.0,1.8e-05,2.3e-05,0.0119,-4.347,9.609,0.00203
1e-12,3000.0,1.8e-05,2.4e-05,0.0118,-4.437,9.653,0.002
1e-12,3000.0,1.8e-05,2.5e-05,0.0118,-4.524,9.7,0.00198
1e-12,3000.0,1.9e-05,6e-06,0.0137,-3.858,10.53,0.00219
1e-12,3000.0,1.9e-05,5e-06,0.0139,-4.239,11.2,0.0021
1e-12,3000.0,1.9e-05,7e-06,0.0134,-3.793,10.13,0.00224
1e-12,3000.0,1.9e-05,8e-06,0.0132,-3.768,9.855,0.00227
1e-12,3000.0,1.9e-05,9e-06,0.013,-3.654,9.675,0.00228
1e-12,3000.0,1.9e-05,1e-05,0.0128,-3.549,9.584,0.00227
1e-12,3000.0,1.9e-05,1.1e-05,0.0127,-3.576,9.535,0.00226
1e-12,3000.0,1.9e-05,1.2e-05,0.0125,-3.704,9.494,0.00225
1e-12,3000.0,1.9e-05,1.3e-05,0.0124,-3.844,9.472,0.00223
1e-12,3000.0,1.9e-05,1.4e-05,0.0123,-3.958,9.47,0.00221
1e-12,3000.0,1.9e-05,1.5e-05,0.0122,-4.033,9.478,0.00219
1e-12,3000.0,1.9e-05,1.6e-05,0.0121,-4.076,9.491,0.00216
1e-12,3000.0,1.9e-05,1.7e-05,0.0121,-4.105,9.511,0.00214
1e-12,3000.0,1.9e-05,1.8e-05,0.012,-4.138,9.535,0.00211
1e-12,3000.0,1.9e-05,1.9e-05,0.0119,-4.185,9.564,0.00209
1e-12,3000.0,1.9e-05,2e-05,0.0119,-4.249,9.597,0.00206
1e-12,3000.0,1.9e-05,2.1e-05,0.0118,-4.328,9.634,0.00204
1e-12,3000.0,1.9e-05,2.2e-05,0.0118,-4.414,9.673,0.00202
1e-12,3000.0,1.9e-05,2.3e-05,0.0117,-4.503,9.714,0.00199
1e-12,3000.0,1.9e-05,2.4e-05,0.0117,-4.59,9.757,0.00197
1e-12,3000.0,1.9e-05,2.5e-05,0.0117,-4.674,9.802,0.00195
1e-12,3000.0,2e-05,6e-06,0.0136,-4.136,10.76,0.00213
1e-12,3000.0,2e-05,5e-06,0.0139,-4.531,11.48,0.00203
1e-12,3000.0,2e-05,7e-06,0.0134,-4.058,10.33,0.00218
1e-12,3000.0,2e-05,8e-06,0.0131,-4.017,10.04,0.0022
1e-12,3000.0,2e-05,9e-06,0.0129,-3.891,9.844,0.00221
1e-12,3000.0,2e-05,1e-05,0.0127,-3.783,9.744,0.00221
1e-12,3000.0,2e-05,1.1e-05,0.0126,-3.809,9.687,0.00221
1e-12,3000.0,2e-05,1.2e-05,0.0125,-3.931,9.639,0.00219
1e-12,3000.0,2e-05,1.3e-05,0.0123,-4.063,9.612,0.00218
1e-12,3000.0,2e-05,1.4e-05,0.0122,-4.168,9.606,0.00216
1e-12,3000.0,2e-05,1.5e-05,0.0121,-4.235,9.611,0.00214
1e-12,3000.0,2e-05,1.6e-05,0.012,-4.271,9.622,0.00211
1e-12,3000.0,2e-05,1.7e-05,0.012,-4.296,9.639,0.00209
1e-12,3000.0,2e-05,1.8e-05,0.0119,-4.325,9.661,0.00207
1e-12,3000.0,2e-05,1.9e-05,0.0118,-4.37,9.688,0.00204
1e-12,3000.0,2e-05,2e-05,0.0118,-4.433,9.72,0.00202
1e-12,3000.0,2e-05,2.1e-05,0.0117,-4.509,9.755,0.002
1e-12,3000.0,2e-05,2.2e-05,0.0117,-4.593,9.793,0.00198
1e-12,3000.0,2e-05,2.3e-05,0.0116,-4.68,9.833,0.00195
1e-12,3000.0,2e-05,2.4e-05,0.0116,-4.764,9.875,0.00193
1e-12,3000.0,2e-05,2.5e-05,0.0115,-4.846,9.92,0.00191
1e-12,3000.0,2.1e-05,6e-06,0.0136,-4.425,11.01,0.00206
1e-12,3000.0,2.1e-05,5e-06,0.0139,-4.833,11.77,0.00196
1e-12,3000.0,2.1e-05,7e-06,0.0133,-4.334,10.55,0.00211
1e-12,3000.0,2.1e-05,8e-06,0.0131,-4.279,10.23,0.00214
1e-12,3000.0,2.1e-05,9e-06,0.0129,-4.143,10.02,0.00215
1e-12,3000.0,2.1e-05,1e-05,0.0127,-4.031,9.914,0.00215
1e-12,3000.0,2.1e-05,1.1e-05,0.0125,-4.055,9.849,0.00215
1e-12,3000.0,2.1e-05,1.2e-05,0.0124,-4.172,9.795,0.00214
1e-12,3000.0,2.1e-05,1.3e-05,0.0122,-4.296,9.763,0.00212
1e-12,3000.0,2.1e-05,1.4e-05,0.0121,-4.394,9.753,0.0021
1e-12,3000.0,2.1e-05,1.5e-05,0.012,-4.453,9.755,0.00208
1e-12,3000.0,2.1e-05,1.6e-05,0.0119,-4.483,9.764,0.00206
1e-12,3000.0,2.1e-05,1.7e-05,0.0119,-4.504,9.779,0.00204
1e-12,3000.0,2.1e-05,1.8e-05,0.0118,-4.531,9.799,0.00202
1e-12,3000.0,2.1e-05,1.9e-05,0.0117,-4.573,9.824,0.002
1e-12,3000.0,2.1e-05,2e-05,0.0116,-4.634,9.854,0.00197
1e-12,3000.0,2.1e-05,2.1e-05,0.0116,-4.709,9.888,0.00195
1e-12,3000.0,2.1e-05,2.2e-05,0.0115,-4.791,9.925,0.00193
1e-12,3000.0,2.1e-05,2.3e-05,0.0115,-4.875,9.964,0.00191
1e-12,3000.0,2.1e-05,2.4e-05,0.0115,-4.957,10.01,0.00189
1e-12,3000.0,2.1e-05,2.5e-05,0.0114,-5.036,10.05,0.00187
1e-12,3000.0,2.2e-05,6e-06,0.0135,-4.721,11.26,0.00199
1e-12,3000.0,2.2e-05,5e-06,0.0138,-5.142,12.06,0.0019
1e-12,3000.0,2.2e-05,7e-06,0.0133,-4.619,10.77,0.00204
1e-12,3000.0,2.2e-05,8e-06,0.013,-4.55,10.43,0.00207
1e-12,3000.0,2.2e-05,9e-06,0.0128,-4.405,10.21,0.00209
1e-12,3000.0,2.2e-05,1e-05,0.0126,-4.29,10.09,0.00209
1e-12,3000.0,2.2e-05,1.1e-05,0.0124,-4.313,10.02,0.00209
1e-12,3000.0,2.2e-05,1.2e-05,0.0123,-4.425,9.96,0.00208
1e-12,3000.0,2.2e-05,1.3e-05,0.0122,-4.541,9.923,0.00206
1e-12,3000.0,2.2e-05,1.4e-05,0.012,-4.631,9.91,0.00205
1e-12,3000.0,2.2e-05,1.5e-05,0.0119,-4.684,9.909,0.00203
1e-12,3000.0,2.2e-05,1.6e-05,0.0118,-4.709,9.915,0.00201
1e-12,3000.0,2.2e-05,1.7e-05,0.0118,-4.726,9.929,0.00199
1e-12,3000.0,2.2e-05,1.8e-05,0.0117,-4.75,9.947,0.00197
1e-12,3000.0,2.2e-05,1.9e-05,0.0116,-4.791,9.971,0.00195
1e-12,3000.0,2.2e-05,2e-05,0.0115,-4.85,9.999,0.00193
1e-12,3000.0,2.2e-05,2.1e-05,0.0115,-4.923,10.03,0.00191
1e-12,3000.0,2.2e-05,2.2e-05,0.0114,-5.003,10.07,0.00189
1e-12,3000.0,2.2e-05,2.3e-05,0.0114,-5.084,10.11,0.00187
1e-12,3000.0,2.2e-05,2.4e-05,0.0113,-5.164,10.15,0.00185
1e-12,3000.0,2.2e-05,2.5e-05,0.0113,-5.24,10.19,0.00183
1e-12,3000.0,2.3e-05,6e-06,0.0135,-5.024,11.51,0.00192
1e-12,3000.0,2.3e-05,5e-06,0.0138,-5.456,12.36,0.00183
1e-12,3000.0,2.3e-05,7e-06,0.0132,-4.91,10.99,0.00198
1e-12,3000.0,2.3e-05,8e-06,0.013,-4.83,10.64,0.00201
1e-12,3000.0,2.3e-05,9e-06,0.0127,-4.676,10.41,0.00202
1e-12,3000.0,2.3e-05,1e-05,0.0126,-4.559,10.28,0.00203
1e-12,3000.0,2.3e-05,1.1e-05,0.0124,-4.579,10.2,0.00202
1e-12,3000.0,2.3e-05,1.2e-05,0.0122,-4.686,10.13,0.00202
1e-12,3000.0,2.3e-05,1.3e-05,0.0121,-4.796,10.09,0.002
1e-12,3000.0,2.3e-05,1.4e-05,0.012,-4.879,10.08,0.00199
1e-12,3000.0,2.3e-05,1.5e-05,0.0119,-4.925,10.07,0.00197
1e-12,3000.0,2.3e-05,1.6e-05,0.0118,-4.946,10.08,0.00196
1e-12,3000.0,2.3e-05,1.7e-05,0.0117,-4.959,10.09,0.00194
1e-12,3000.0,2.3e-05,1.8e-05,0.0116,-4.981,10.1,0.00192
1e-12,3000.0,2.3e-05,1.9e-05,0.0115,-5.02,10.13,0.0019
1e-12,3000.0,2.3e-05,2e-05,0.0115,-5.078,10.15,0.00188
1e-12,3000.0,2.3e-05,2.1e-05,0.0114,-5.148,10.18,0.00186
1e-12,3000.0,2.3e-05,2.2e-05,0.0113,-5.226,10.22,0.00184
1e-12,3000.0,2.3e-05,2.3e-05,0.0113,-5.306,10.26,0.00182
1e-12,3000.0,2.3e-05,2.4e-05,0.0112,-5.383,10.3,0.0018
1e-12,3000.0,2.3e-05,2.5e-05,0.0112,-5.457,10.34,0.00179
1e-12,3000.0,2.4e-05,6e-06,0.0135,-5.33,11.77,0.00186
1e-12,3000.0,2.4e-05,5e-06,0.0138,-5.774,12.66,0.00176
1e-12,3000.0,2.4e-05,7e-06,0.0132,-5.206,11.23,0.00191
1e-12,3000.0,2.4e-05,8e-06,0.0129,-5.115,10.85,0.00194
1e-12,3000.0,2.4e-05,9e-06,0.0127,-4.954,10.61,0.00196
1e-12,3000.0,2.4e-05,1e-05,0.0125,-4.834,10.47,0.00196
1e-12,3000.0,2.4e-05,1.1e-05,0.0123,-4.852,10.39,0.00196
1e-12,3000.0,2.4e-05,1.2e-05,0.0122,-4.954,10.31,0.00196
1e-12,3000.0,2.4e-05,1.3e-05,0.012,-5.057,10.27,0.00195
1e-12,3000.0,2.4e-05,1.4e-05,0.0119,-5.134,10.25,0.00193
1e-12,3000.0,2.4e-05,1.5e-05,0.0118,-5.175,10.24,0.00192
1e-12,3000.0,2.4e-05,1.6e-05,0.0117,-5.191,10.24,0.0019
1e-12,3000.0,2.4e-05,1.7e-05,0.0116,-5.202,10.25,0.00188
1e-12,3000.0,2.4e-05,1.8e-05,0.0115,-5.222,10.27,0.00187
1e-12,3000.0,2.4e-05,1.9e-05,0.0114,-5.259,10.29,0.00185
1e-12,3000.0,2.4e-05,2e-05,0.0114,-5.315,10.31,0.00183
1e-12,3000.0,2.4e-05,2.1e-05,0.0113,-5.384,10.34,0.00181
1e-12,3000.0,2.4e-05,2.2e-05,0.0112,-5.459,10.38,0.00179
1e-12,3000.0,2.4e-05,2.3e-05,0.0112,-5.537,10.41,0.00177
1e-12,3000.0,2.4e-05,2.4e-05,0.0111,-5.612,10.45,0.00176
1e-12,3000.0,2.4e-05,2.5e-05,0.0111,-5.683,10.5,0.00174
1e-12,3000.0,2.5e-05,6e-06,0.0134,-5.64,12.04,0.00179
1e-12,3000.0,2.5e-05,5e-06,0.0137,-6.094,12.96,0.0017
1e-12,3000.0,2.5e-05,7e-06,0.0131,-5.506,11.47,0.00185
1e-12,3000.0,2.5e-05,8e-06,0.0129,-5.405,11.07,0.00188
1e-12,3000.0,2.5e-05,9e-06,0.0126,-5.237,10.82,0.0019
1e-12,3000.0,2.5e-05,1e-05,0.0124,-5.114,10.67,0.0019
1e-12,3000.0,2.5e-05,1.1e-05,0.0123,-5.131,10.58,0.0019
1e-12,3000.0,2.5e-05,1.2e-05,0.0121,-5.227,10.5,0.0019
1e-12,3000.0,2.5e-05,1.3e-05,0.012,-5.325,10.45,0.00189
1e-12,3000.0,2.5e-05,1.4e-05,0.0118,-5.396,10.43,0.00188
1e-12,3000.0,2.5e-05,1.5e-05,0.0117,-5.432,10.42,0.00186
1e-12,3000.0,2.5e-05,1.6e-05,0.0116,-5.444,10.42,0.00185
1e-12,3000.0,2.5e-05,1.7e-05,0.0115,-5.452,10.42,0.00183
1e-12,3000.0,2.5e-05,1.8e-05,0.0114,-5.47,10.44,0.00181
1e-12,3000.0,2.5e-05,1.9e-05,0.0114,-5.506,10.46,0.0018
1e-12,3000.0,2.5e-05,2e-05,0.0113,-5.559,10.48,0.00178
1e-12,3000.0,2.5e-05,2.1e-05,0.0112,-5.626,10.51,0.00176
1e-12,3000.0,2.5e-05,2.2e-05,0.0112,-5.7,10.54,0.00174
1e-12,3000.0,2.5e-05,2.3e-05,0.0111,-5.775,10.58,0.00173
1e-12,3000.0,2.5e-05,2.4e-05,0.0111,-5.848,10.62,0.00171
1e-12,3000.0,2.5e-05,2.5e-05,0.011,-5.918,10.66,0.0017
1e-12,3000.0,2.6e-05,6e-06,0.0134,-5.952,12.31,0.00173
1e-12,3000.0,2.6e-05,5e-06,0.0137,-6.415,13.27,0.00164
1e-12,3000.0,2.6e-05,7e-06,0.0131,-5.808,11.71,0.00178
1e-12,3000.0,2.6e-05,8e-06,0.0128,-5.698,11.3,0.00182
1e-12,3000.0,2.6e-05,9e-06,0.0126,-5.524,11.03,0.00183
1e-12,3000.0,2.6e-05,1e-05,0.0124,-5.398,10.88,0.00184
1e-12,3000.0,2.6e-05,1.1e-05,0.0122,-5.413,10.77,0.00184
1e-12,3000.0,2.6e-05,1.2e-05,0.012,-5.505,10.69,0.00184
1e-12,3000.0,2.6e-05,1.3e-05,0.0119,-5.597,10.64,0.00183
1e-12,3000.0,2.6e-05,1.4e-05,0.0118,-5.663,10.61,0.00182
1e-12,3000.0,2.6e-05,1.5e-05,0.0116,-5.694,10.6,0.00181
1e-12,3000.0,2.6e-05,1.6e-05,0.0115,-5.703,10.6,0.00179
1e-12,3000.0,2.6e-05,1.7e-05,0.0114,-5.708,10.6,0.00178
1e-12,3000.0,2.6e-05,1.8e-05,0.0114,-5.724,10.61,0.00176
1e-12,3000.0,2.6e-05,1.9e-05,0.0113,-5.758,10.63,0.00175
1e-12,3000.0,2.6e-05,2e-05,0.0112,-5.81,10.65,0.00173
1e-12,3000.0,2.6e-05,2.1e-05,0.0111,-5.875,10.68,0.00171
1e-12,3000.0,2.6e-05,2.2e-05,0.0111,-5.947,10.71,0.0017
1e-12,3000.0,2.6e-05,2.3e-05,0.011,-6.02,10.75,0.00168
1e-12,3000.0,2.6e-05,2.4e-05,0.011,-6.091,10.79,0.00167
1e-12,3000.0,2.6e-05,2.5e-05,0.0109,-6.159,10.83,0.00165
1e-12,3000.0,2.7e-05,6e-06,0.0134,-6.264,12.58,0.00167
1e-12,3000.0,2.7e-05,5e-06,0.0137,-6.737,13.58,0.00158
1e-12,3000.0,2.7e-05,7e-06,0.0131,-6.112,11.96,0.00172
1e-12,3000.0,2.7e-05,8e-06,0.0128,-5.993,11.53,0.00176
1e-12,3000.0,2.7e-05,9e-06,0.0126,-5.814,11.25,0.00177
1e-12,3000.0,2.7e-05,1e-05,0.0123,-5.686,11.09,0.00178
1e-12,3000.0,2.7e-05,1.1e-05,0.0122,-5.698,10.98,0.00178
1e-12,3000.0,2.7e-05,1.2e-05,0.012,-5.785,10.89,0.00178
1e-12,3000.0,2.7e-05,1.3e-05,0.0118,-5.872,10.83,0.00177
1e-12,3000.0,2.7e-05,1.4e-05,0.0117,-5.933,10.8,0.00176
1e-12,3000.0,2.7e-05,1.5e-05,0.0116,-5.96,10.78,0.00175
1e-12,3000.0,2.7e-05,1.6e-05,0.0115,-5.966,10.78,0.00174
1e-12,3000.0,2.7e-05,1.7e-05,0.0114,-5.969,10.78,0.00173
1e-12,3000.0,2.7e-05,1.8e-05,0.0113,-5.983,10.79,0.00171
1e-12,3000.0,2.7e-05,1.9e-05,0.0112,-6.015,10.81,0.00169
1e-12,3000.0,2.7e-05,2e-05,0.0111,-6.066,10.83,0.00168
1e-12,3000.0,2.7e-05,2.1e-05,0.0111,-6.129,10.86,0.00166
1e-12,3000.0,2.7e-05,2.2e-05,0.011,-6.199,10.89,0.00165
1e-12,3000.0,2.7e-05,2.3e-05,0.011,-6.27,10.93,0.00163
1e-12,3000.0,2.7e-05,2.4e-05,0.0109,-6.339,10.97,0.00162
1e-12,3000.0,2.7e-05,2.5e-05,0.0109,-6.405,11.01,0.00161
1e-12,3000.0,2.8e-05,6e-06,0.0133,-6.577,12.85,0.00161
1e-12,3000.0,2.8e-05,5e-06,0.0137,-7.059,13.88,0.00152
1e-12,3000.0,2.8e-05,7e-06,0.013,-6.417,12.21,0.00166
1e-12,3000.0,2.8e-05,8e-06,0.0128,-6.29,11.76,0.0017
1e-12,3000.0,2.8e-05,9e-06,0.0125,-6.106,11.47,0.00172
1e-12,3000.0,2.8e-05,1e-05,0.0123,-5.975,11.3,0.00173
1e-12,3000.0,2.8e-05,1.1e-05,0.0121,-5.985,11.18,0.00173
1e-12,3000.0,2.8e-05,1.2e-05,0.0119,-6.068,11.09,0.00173
1e-12,3000.0,2.8e-05,1.3e-05,0.0118,-6.15,11.02,0.00172
1e-12,3000.0,2.8e-05,1.4e-05,0.0117,-6.206,10.99,0.00171
1e-12,3000.0,2.8e-05,1.5e-05,0.0115,-6.229,10.97,0.0017
1e-12,3000.0,2.8e-05,1.6e-05,0.0114,-6.232,10.97,0.00169
1e-12,3000.0,2.8e-05,1.7e-05,0.0113,-6.233,10.97,0.00167
1e-12,3000.0,2.8e-05,1.8e-05,0.0112,-6.245,10.98,0.00166
1e-12,3000.0,2.8e-05,1.9e-05,0.0111,-6.276,10.99,0.00165
1e-12,3000.0,2.8e-05,2e-05,0.0111,-6.325,11.01,0.00163
1e-12,3000.0,2.8e-05,2.1e-05,0.011,-6.386,11.04,0.00162
1e-12,3000.0,2.8e-05,2.2e-05,0.0109,-6.454,11.07,0.0016
1e-12,3000.0,2.8e-05,2.3e-05,0.0109,-6.524,11.11,0.00159
1e-12,3000.0,2.8e-05,2.4e-05,0.0108,-6.591,11.15,0.00158
1e-12,3000.0,2.8e-05,2.5e-05,0.0108,-6.654,11.19,0.00156
1e-12,3000.0,2.9e-05,6e-06,0.0133,-6.889,13.13,0.00155
1e-12,3000.0,2.9e-05,5e-06,0.0136,-7.38,14.19,0.00146
1e-12,3000.0,2.9e-05,7e-06,0.013,-6.721,12.46,0.00161
1e-12,3000.0,2.9e-05,8e-06,0.0127,-6.587,12.0,0.00164
1e-12,3000.0,2.9e-05,9e-06,0.0125,-6.398,11.69,0.00166
1e-12,3000.0,2.9e-05,1e-05,0.0123,-6.265,11.51,0.00167
1e-12,3000.0,2.9e-05,1.1e-05,0.0121,-6.273,11.39,0.00167
1e-12,3000.0,2.9e-05,1.2e-05,0.0119,-6.351,11.29,0.00167
1e-12,3000.0,2.9e-05,1.3e-05,0.0117,-6.429,11.22,0.00167
